Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2017;9501.331889;3760.541892;4906.898353;4902.949637;4622.754114;5679.794042;4254.332032;8,842.39;10204.26615;4226.38591;ret_IRF-M;ret_IMA_S;ret_IMA_C;ret_IMA_B;ret_IMA_B5;ret_IMA_B5plus;ret_IMA_General;ret_IRF-M1;ret_IRF-M1plus;ret_IMA_gen_exC;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2020;14169.87262;4750.276655;8226.410425;7492.031673;6659.718331;9007.025006;6041.393396;11,504.03;16083.184;5972.706648;0.001297348;8.3433E-05;0.006049402;0.005417033;0.002350145;0.008056683;0.002074352;0.000117121;0.001886127;0.001952159;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2020;14191.54361;4750.684778;8235.618889;7511.804106;6659.898205;9050.930966;6048.988566;11,505.82;16118.78076;5980.240872;0.001529371;8.59156E-05;0.001119378;0.002639128;2.70093E-05;0.004874635;0.001257188;0.000156007;0.002213291;0.001261442;;;;;;;;;;;;;;;;;;;;;;;;;;
01/07/2020;14210.38588;4751.105903;8258.845078;7570.810664;6673.451689;9166.892439;6065.044141;11,506.69;16150.21175;5996.083345;0.001327711;8.86451E-05;0.002820212;0.007855178;0.002035089;0.012812104;0.002654258;7.5613E-05;0.001949961;0.002649136;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2020;14203.21036;4751.507294;8267.967106;7574.348993;6677.579783;9170.008654;6065.354736;11,504.60;16139.70855;5996.194887;-0.000504949;8.44837E-05;0.001104516;0.000467365;0.000618585;0.000339942;5.12107E-05;-0.000182143;-0.000650345;1.86025E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2020;14228.02793;4751.903814;8307.123529;7613.393913;6692.249854;9240.141422;6078.179839;11,507.05;16179.0645;6008.386608;0.001747322;8.34514E-05;0.004735919;0.005154888;0.002196914;0.007648059;0.002114485;0.000213596;0.002438455;0.002033243;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2020;14234.43904;4752.303546;8315.442906;7631.513911;6690.373861;9282.740243;6083.395553;11,505.54;16190.58928;6013.515663;0.000450597;8.41204E-05;0.001001475;0.002380016;-0.000280323;0.004610191;0.000858105;-0.000131513;0.000712327;0.000853649;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2020;14207.55069;4752.706828;8313.582061;7610.650684;6684.673247;9242.790691;6075.598417;11,505.03;16146.58744;6005.610368;-0.001888964;8.48603E-05;-0.000223782;-0.002733825;-0.000852062;-0.004303638;-0.001281708;-4.41386E-05;-0.002717742;-0.001314588;;;;;;;;;;;;;;;;;;;;;;;;;;
08/07/2020;14193.09886;4753.113099;8316.847678;7616.803851;6674.362375;9268.453476;6075.46723;11,501.93;16124.72674;6005.403259;-0.001017194;8.5482E-05;0.000392805;0.000808494;-0.001542465;0.002776519;-2.15924E-05;-0.000269726;-0.00135389;-3.44859E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
09/07/2020;14200.5022;4753.520987;8349.842649;7648.694327;6682.038077;9330.719758;6084.420745;11,502.09;16136.82703;6013.787405;0.000521616;8.58149E-05;0.003967245;0.004186858;0.001150028;0.006718088;0.001473716;1.4223E-05;0.000750419;0.0013961;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2020;14225.9815;4753.923442;8364.305961;7685.873869;6697.543728;9395.723539;6096.370525;11,507.54;16175.385;6025.641969;0.001794253;8.46646E-05;0.001732166;0.0048609;0.002320497;0.006966642;0.001963996;0.000473396;0.002389439;0.001971231;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2020;14219.90118;4754.33033;8365.092941;7675.070293;6702.599441;9365.767926;6093.440897;11,507.97;16165.09075;6022.638299;-0.000427409;8.55899E-05;9.40879E-05;-0.001405641;0.000754861;-0.003188218;-0.000480553;3.73116E-05;-0.000636415;-0.000498481;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2020;14222.1305;4754.737208;8369.08406;7665.502207;6705.467854;9341.100534;6091.882105;11,510.09;16167.42064;6020.959818;0.000156774;8.55805E-05;0.000477116;-0.001246645;0.000427955;-0.002633782;-0.000255815;0.000184867;0.000144131;-0.000278695;;;;;;;;;;;;;;;;;;;;;;;;;;
15/07/2020;14215.13711;4755.143074;8374.2684;7665.599968;6702.297101;9344.988687;6091.364322;11,510.49;16155.64218;6020.315552;-0.000491726;8.53603E-05;0.000619463;1.27534E-05;-0.000472861;0.000416241;-8.49956E-05;3.44275E-05;-0.00072853;-0.000107004;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/2020;14219.19963;4755.551235;8376.166506;7676.727377;6697.650391;9375.651346;6094.623231;11,512.35;16161.1666;6023.594193;0.000285789;8.58357E-05;0.000226659;0.001451603;-0.000693301;0.003281187;0.000535005;0.000161101;0.00034195;0.000544596;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2020;14252.43703;4755.957086;8404.05298;7725.752191;6701.164191;9482.216738;6110.579728;11,515.19;16214.15851;6039.231524;0.002337501;8.53426E-05;0.003329265;0.006386161;0.000524632;0.011366185;0.002618127;0.000246884;0.003278966;0.002596013;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2020;14253.93072;4756.368317;8450.861782;7720.743621;6698.227854;9474.394898;6110.871056;11,516.45;16215.82401;6038.48167;0.000104802;8.64665E-05;0.005569789;-0.000648295;-0.000438183;-0.000824896;4.7676E-05;0.000109444;0.000102718;-0.000124164;;;;;;;;;;;;;;;;;;;;;;;;;;
21/07/2020;14239.42282;4756.774402;8461.866172;7727.376622;6704.900705;9481.442321;6111.035632;11,514.34;16193.24247;6038.403305;-0.001017817;8.53771E-05;0.001302162;0.000859114;0.000996211;0.000743839;2.69317E-05;-0.000183143;-0.001392562;-1.29776E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
22/07/2020;14228.53503;4757.169672;8478.654588;7741.467288;6715.942263;9500.140412;6113.447954;11,517.11;16173.54303;6040.486228;-0.000764623;8.30962E-05;0.001984009;0.001823473;0.001646789;0.001972072;0.000394748;0.000240682;-0.001216523;0.000344946;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/2020;14219.95405;4757.579801;8486.168467;7731.474083;6714.810452;9478.912384;6110.515602;11,517.88;16158.90823;6037.329904;-0.000603082;8.62128E-05;0.000886211;-0.001290867;-0.000168526;-0.002234496;-0.000479656;6.72829E-05;-0.000904861;-0.000522528;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2020;14266.1429;4757.988422;8504.709608;7751.690856;6709.253249;9531.190298;6121.360757;11,524.76;16230.69709;6047.967356;0.003248171;8.58884E-05;0.002184866;0.002614867;-0.000827604;0.005515181;0.001774835;0.00059729;0.00444268;0.001761946;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2020;14289.37562;4758.399445;8532.722231;7783.247512;6720.569277;9589.016693;6132.154854;11,527.67;16267.15457;6058.340974;0.001628522;8.63859E-05;0.003293778;0.004070938;0.00168663;0.00606707;0.001763349;0.000252475;0.002246206;0.001715224;;;;;;;;;;;;;;;;;;;;;;;;;;
28/07/2020;14286.93825;4758.81722;8534.930566;7773.149293;6719.739545;9567.192176;6129.840404;11,528.05;16262.89884;6055.932983;-0.000170572;8.77974E-05;0.000258808;-0.00129743;-0.000123462;-0.002275991;-0.000377428;3.26528E-05;-0.000261615;-0.000397467;;;;;;;;;;;;;;;;;;;;;;;;;;
29/07/2020;14285.70523;4759.219147;8543.39257;7777.218328;6715.72796;9581.154974;6130.9982;11,529.78;16259.77412;6056.923641;-8.63044E-05;8.44594E-05;0.000991456;0.000523473;-0.000596985;0.001459446;0.000188879;0.000149868;-0.000192138;0.000163585;;;;;;;;;;;;;;;;;;;;;;;;;;
30/07/2020;14336.26336;4759.620061;8576.475125;7836.628605;6724.617013;9704.787665;6151.534568;11,532.44;16341.43375;6077.112029;0.003539071;8.42394E-05;0.003872297;0.007639014;0.001323617;0.012903736;0.003349596;0.000230577;0.005022187;0.003333109;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2020;14345.34772;4760.031184;8586.231663;7841.277398;6725.812977;9713.866654;6154.12264;11,533.26;16355.88815;6079.531302;0.000633663;8.63773E-05;0.001137593;0.000593213;0.000177849;0.000935517;0.00042072;7.13668E-05;0.000884525;0.000398096;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2020;14347.58654;4760.438882;8596.329953;7856.113865;6728.007273;9744.771715;6158.173949;11,534.84;16358.57755;6083.434087;0.000156066;8.56503E-05;0.001176103;0.001892098;0.00032625;0.003181541;0.000658308;0.000137304;0.00016443;0.000641955;;;;;;;;;;;;;;;;;;;;;;;;;;
04/08/2020;14321.28575;4760.846068;8615.85392;7831.696628;6727.686247;9689.996285;6150.062578;11,533.90;16315.9768;6074.749498;-0.001833116;8.55354E-05;0.002271198;-0.003108055;-4.77149E-05;-0.005621007;-0.001317171;-8.21619E-05;-0.002604184;-0.00142758;;;;;;;;;;;;;;;;;;;;;;;;;;
05/08/2020;14301.22613;4761.253164;8617.540626;7803.474837;6727.093816;9626.949359;6141.532848;11,533.02;16283.58323;6066.027303;-0.001400685;8.55092E-05;0.000195768;-0.003603535;-8.80587E-05;-0.006506393;-0.001386934;-7.6278E-05;-0.00198539;-0.001435811;;;;;;;;;;;;;;;;;;;;;;;;;;
06/08/2020;14342.83708;4761.66185;8630.140824;7834.252556;6752.722224;9665.994143;6154.102972;11,541.74;16346.46828;6078.552578;0.002909607;8.58358E-05;0.001462157;0.003944104;0.00380973;0.00405578;0.00204674;0.000756767;0.003861868;0.002064823;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2020;14312.30006;4762.022495;8625.899392;7790.660412;6751.449635;9569.035338;6140.702868;11,541.07;16296.74233;6065.000164;-0.002129078;7.57393E-05;-0.000491467;-0.005564302;-0.000188456;-0.010030919;-0.002177426;-5.87711E-05;-0.003042;-0.002229546;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2020;14295.85834;4762.380701;8623.330156;7757.369122;6751.997338;9493.180698;6131.406503;11,541.33;16269.5726;6055.590006;-0.001148783;7.52214E-05;-0.000297851;-0.004273231;8.11238E-05;-0.007927094;-0.001513893;2.33386E-05;-0.001667188;-0.001551551;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2020;14283.87777;4762.737904;8609.167158;7743.940484;6752.494388;9462.254968;6126.798657;11,542.87;16248.93793;6051.206416;-0.000838045;7.50051E-05;-0.001642405;-0.001731081;7.36153E-05;-0.003257678;-0.000751515;0.000133121;-0.001268298;-0.000723891;;;;;;;;;;;;;;;;;;;;;;;;;;
12/08/2020;14242.83733;4763.100119;8583.261821;7713.549273;6740.781889;9407.532784;6114.492332;11,541.04;16182.6797;6039.239465;-0.002873201;7.60518E-05;-0.003009041;-0.003924515;-0.001734544;-0.005783208;-0.002008606;-0.000158234;-0.004077696;-0.001977614;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/2020;14216.51793;4763.461132;8564.841696;7684.182836;6741.908951;9339.855133;6104.456036;11,539.87;16140.1885;6029.421005;-0.001847904;7.57937E-05;-0.002146052;-0.003807124;0.0001672;-0.007193985;-0.001641395;-0.000101553;-0.002625721;-0.001625778;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2020;14219.96076;4763.822429;8554.282691;7688.146325;6744.001179;9346.32011;6105.725225;11,539.74;16145.92617;6030.943281;0.000242171;7.58476E-05;-0.001232831;0.000515798;0.000310332;0.000692192;0.000207912;-1.16092E-05;0.00035549;0.000252475;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2020;14194.11453;4764.181536;8551.677899;7687.975079;6738.432747;9352.555936;6102.503545;11,540.03;16103.29708;6027.719496;-0.001817602;7.53821E-05;-0.000304502;-2.2274E-05;-0.000825687;0.000667196;-0.000527649;2.53887E-05;-0.002640238;-0.000534541;;;;;;;;;;;;;;;;;;;;;;;;;;
18/08/2020;14261.49391;4764.543919;8614.154703;7765.260101;6755.404166;9501.016122;6129.104422;11,545.11;16210.78099;6053.436842;0.004746994;7.60641E-05;0.007305795;0.010052715;0.0025186;0.015873755;0.00435901;0.000439881;0.006674652;0.004266513;;;;;;;;;;;;;;;;;;;;;;;;;;
19/08/2020;14226.56051;4764.90172;8656.00171;7731.782451;6747.98089;9436.784373;6118.595486;11,544.94;16153.514;6041.805003;-0.00244949;7.50966E-05;0.004857935;-0.004311208;-0.001098865;-0.006760514;-0.001714596;-1.42267E-05;-0.003532648;-0.001921526;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2020;14236.52794;4765.263037;8668.747042;7751.532337;6754.418428;9472.470246;6124.518306;11,544.52;16170.14548;6047.556886;0.000700621;7.58288E-05;0.001472427;0.002554377;0.000953995;0.003781571;0.000968003;-3.63958E-05;0.001029589;0.000952014;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2020;14246.05463;4765.606038;8683.979429;7754.228534;6751.413493;9481.506767;6126.833062;11,545.06;16185.4573;6049.578028;0.000669173;7.19794E-05;0.001757161;0.000347828;-0.000444884;0.000953977;0.000377949;4.62487E-05;0.000946919;0.000334208;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2020;14266.35343;4765.953645;8702.333338;7760.103215;6748.899559;9496.870934;6131.289223;11,546.89;16217.64973;6053.711662;0.001424872;7.29408E-05;0.002113537;0.00075761;-0.000372357;0.001620435;0.000727319;0.000158579;0.001988973;0.000683293;;;;;;;;;;;;;;;;;;;;;;;;;;
25/08/2020;14257.75328;4766.314191;8719.55361;7754.556293;6752.064341;9481.515615;6129.560539;11,547.08;16203.40479;6051.569569;-0.000602828;7.56503E-05;0.001978811;-0.0007148;0.000468933;-0.001616882;-0.000281945;1.68205E-05;-0.000878361;-0.000353848;;;;;;;;;;;;;;;;;;;;;;;;;;
26/08/2020;14211.09929;4766.667943;8711.128469;7703.974275;6742.380378;9382.823784;6112.827195;11,545.51;16127.77012;6034.708883;-0.003272184;7.42192E-05;-0.000966235;-0.006522877;-0.001434223;-0.010408867;-0.002729942;-0.000136327;-0.004667825;-0.002786167;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2020;14209.3587;4767.02639;8712.977385;7705.922459;6739.954735;9389.626062;6113.235984;11,544.46;16125.56695;6035.08443;-0.000122481;7.51987E-05;0.000212248;0.00025288;-0.000359761;0.000724971;6.6874E-05;-9.08841E-05;-0.000136608;6.22312E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2020;14248.91333;4767.366357;8765.905009;7732.345406;6752.962898;9432.655849;6125.275785;11,547.04;16188.91222;6046.178956;0.002783703;7.13164E-05;0.006074574;0.003428914;0.001930007;0.004582694;0.001969464;0.000223798;0.003928251;0.001838338;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2020;14237.747;4767.715958;8767.628066;7700.332909;6754.490046;9361.985538;6117.291537;11,546.94;16170.63563;6038.006882;-0.000783662;7.33321E-05;0.000196564;-0.004140076;0.000226145;-0.00749209;-0.001303492;-8.50971E-06;-0.001128958;-0.00135161;;;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2020;14264.56846;4768.072324;8790.53785;7719.169559;6759.516575;9397.215189;6125.432254;11,549.39;16213.15558;6045.79336;0.001883827;7.47456E-05;0.002612997;0.002446212;0.000744176;0.003763053;0.001330771;0.00021185;0.002629455;0.001289578;;;;;;;;;;;;;;;;;;;;;;;;;;
02/09/2020;14253.04539;4768.416983;8802.950686;7720.883562;6761.528109;9398.754229;6124.640351;11,549.63;16193.52718;6044.714169;-0.000807811;7.22848E-05;0.001412068;0.000222045;0.000297585;0.000163776;-0.000129281;2.05452E-05;-0.001210647;-0.000178503;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2020;14269.12092;4768.779547;8815.764588;7741.405255;6777.389297;9425.998921;6131.60751;11,552.10;16218.99588;6051.528911;0.001127866;7.60345E-05;0.001455637;0.002657946;0.002345799;0.002898756;0.001137562;0.000214132;0.00157277;0.001127389;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2020;14289.37331;4769.146951;8839.784518;7750.76038;6789.797531;9432.866508;6137.056997;11,554.48;16251.58761;6056.551757;0.001419317;7.70436E-05;0.002724656;0.001208453;0.001830828;0.000728579;0.000888753;0.000205606;0.002009479;0.000830013;;;;;;;;;;;;;;;;;;;;;;;;;;
08/09/2020;14254.59326;4769.499176;8825.661762;7728.205497;6779.8078;9394.941086;6127.410359;11,553.42;16193.55022;6047.036666;-0.00243398;7.38549E-05;-0.001597636;-0.002910022;-0.001471286;-0.004020562;-0.001571867;-9.10255E-05;-0.003571183;-0.001571041;;;;;;;;;;;;;;;;;;;;;;;;;;
09/09/2020;14268.37662;4769.820249;8844.869505;7748.38448;6786.761278;9430.999001;6134.10719;11,555.44;16215.458;6053.435646;0.000966942;6.7318E-05;0.002176352;0.002611083;0.001025616;0.003838014;0.00109293;0.000174587;0.001352871;0.001058201;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2020;14227.03356;4769.868635;8829.61981;7714.750436;6783.344449;9362.133654;6121.062335;11,554.87;16146.00522;6040.484161;-0.002897531;1.01442E-05;-0.001724129;-0.004340781;-0.000503455;-0.00730202;-0.00212661;-4.94127E-05;-0.004283122;-0.002139526;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2020;14224.33885;4769.284153;8874.603962;7710.607378;6789.725611;9346.356555;6120.505109;11,556.31;16140.47252;6038.928628;-0.000189408;-0.000122536;0.005094687;-0.000537031;0.00094071;-0.001685203;-9.10342E-05;0.000124286;-0.000342666;-0.000257518;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2020;14242.34515;4768.535825;8898.973617;7725.449885;6798.074803;9369.410037;6126.250435;11,558.97;16169.07484;6044.245111;0.001265879;-0.000156906;0.002745999;0.001924947;0.00122968;0.002466574;0.000938701;0.000230246;0.001772086;0.000880369;;;;;;;;;;;;;;;;;;;;;;;;;;
15/09/2020;14221.46718;4766.862994;8906.451769;7704.605699;6795.198523;9327.545442;6118.344539;11,558.93;16133.82827;6036.028574;-0.001465908;-0.000350806;0.000840339;-0.002698119;-0.000423102;-0.004468221;-0.001290495;-2.97336E-06;-0.002179875;-0.001359398;;;;;;;;;;;;;;;;;;;;;;;;;;
16/09/2020;14202.25652;4766.068864;8923.348808;7683.42194;6782.019769;9295.876299;6111.204065;11,559.15;16101.22379;6028.386688;-0.001350822;-0.000166594;0.001897168;-0.002749493;-0.001939421;-0.003395228;-0.00116706;1.91468E-05;-0.002020877;-0.001266045;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2020;14232.47163;4765.904166;8943.460908;7680.38301;6792.108593;9278.225345;6115.066005;11,561.75;16150.49337;6031.87944;0.002127486;-3.45564E-05;0.002253874;-0.000395518;0.001487584;-0.001898794;0.000631944;0.000224816;0.00305999;0.000579384;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2020;14170.84474;4765.13175;8914.712315;7581.649418;6758.893082;9099.755897;6084.751466;11,558.96;16048.29271;6001.636039;-0.00433002;-0.000162071;-0.003214482;-0.012855295;-0.004890309;-0.0192353;-0.004957353;-0.000241763;-0.006328021;-0.005013927;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2020;14162.45693;4765.093346;8933.987622;7565.657656;6738.019051;9087.803099;6080.617603;11,560.76;16032.89256;5997.004066;-0.000591907;-8.05938E-06;0.002162191;-0.002109272;-0.00308838;-0.00131353;-0.000679381;0.000155903;-0.000959613;-0.000771785;;;;;;;;;;;;;;;;;;;;;;;;;;
22/09/2020;14189.66837;4765.114805;8923.006707;7618.960009;6756.28557;9183.785364;6095.386313;11,563.54;16076.96444;6012.285142;0.001921379;4.50337E-06;-0.001229117;0.007045303;0.002710963;0.010561658;0.002428817;0.000240433;0.002748841;0.002548118;;;;;;;;;;;;;;;;;;;;;;;;;;
23/09/2020;14162.26168;4764.679811;8921.593893;7578.262211;6748.273353;9104.006474;6082.782279;11,563.19;16030.9051;5999.479934;-0.001931454;-9.12872E-05;-0.000158334;-0.005341647;-0.001185891;-0.008686929;-0.002067799;-3.0395E-05;-0.002864927;-0.00212984;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2020;14215.46765;4764.167797;8972.4233;7647.078596;6765.780619;9234.573258;6105.465241;11,566.17;16118.75013;6021.467816;0.003756884;-0.00010746;0.005697346;0.009080761;0.002594333;0.014341684;0.003729044;0.000258179;0.00547973;0.003664965;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2020;14215.61229;4762.309354;8989.255567;7634.433376;6764.473462;9208.491453;6102.262438;11,566.71;16118.62925;6017.837532;1.01748E-05;-0.000390088;0.001876;-0.001653601;-0.000193201;-0.002824365;-0.00052458;4.62545E-05;-7.49928E-06;-0.00060289;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2020;14133.19781;4760.450972;8943.685229;7532.202686;6734.210137;9019.183118;6067.456765;11,563.83;15981.36577;5983.388565;-0.005797463;-0.000390227;-0.005069423;-0.013390737;-0.004473863;-0.020558018;-0.005703733;-0.000248568;-0.008515829;-0.005724476;;;;;;;;;;;;;;;;;;;;;;;;;;
29/09/2020;14122.40887;4758.446107;8979.607646;7542.475827;6730.562496;9045.525549;6067.928903;11,561.56;15964.69074;5983.082963;-0.000763376;-0.00042115;0.004016512;0.001363896;-0.000541658;0.002920711;7.78148E-05;-0.000196492;-0.001043405;-5.10751E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
30/09/2020;14157.97242;4754.89044;9026.476536;7583.918769;6746.14543;9118.641771;6080.824648;11,564.26;16022.92877;5995.190102;0.002518236;-0.000747233;0.005219481;0.005494607;0.00231525;0.008083137;0.00212523;0.000233246;0.003647928;0.002023562;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2020;14145.26261;4749.006985;9050.682099;7591.583446;6747.63058;9133.692692;6078.321577;11,563.45;16002.00688;5992.111015;-0.000897714;-0.001237348;0.002681618;0.001010649;0.000220148;0.001650566;-0.000411633;-6.95818E-05;-0.001305747;-0.000513593;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2020;14094.75902;4741.17112;9026.831666;7531.947335;6726.448363;9027.120479;6054.482221;11,554.19;15919.08324;5968.361653;-0.003570353;-0.001650001;-0.002635208;-0.007855556;-0.003139208;-0.011668031;-0.003922029;-0.000800821;-0.005182077;-0.003963438;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2020;14139.1917;4733.91459;9050.387842;7570.914227;6739.837268;9097.250284;6065.831223;11,560.96;15993.14741;5979.407854;0.003152425;-0.001530535;0.002609573;0.005173548;0.001990487;0.00776879;0.001874479;0.000585983;0.004652539;0.001850793;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2020;14098.00236;4733.949006;9049.068842;7559.247492;6735.979358;9076.08839;6057.559839;11,557.93;15921.87702;5971.019494;-0.002913132;7.27009E-06;-0.00014574;-0.001540994;-0.000572404;-0.002326186;-0.001363603;-0.00026229;-0.004456308;-0.001402875;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2020;14098.71599;4734.547088;9053.565269;7560.81187;6735.351548;9080.178944;6058.370375;11,559.53;15921.86578;5971.748452;5.06192E-05;0.000126339;0.000496894;0.000206949;-9.32025E-05;0.000450696;0.000133806;0.000138414;-7.05821E-07;0.000122083;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2020;14119.51331;4739.188422;9067.9851;7591.029904;6745.005858;9135.360323;6070.145243;11,565.85;15953.99834;5983.422636;0.001475121;0.000980312;0.001592724;0.003996665;0.001433379;0.006077125;0.00194357;0.000546374;0.00201814;0.001954902;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2020;14122.51403;4752.431255;9087.876545;7619.091455;6762.723102;9177.027408;6083.244865;11,567.96;15957.67039;5996.328239;0.000212523;0.002794325;0.00219359;0.003696672;0.00262672;0.004561077;0.002158041;0.000182307;0.000230164;0.002156893;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2020;14150.51046;4759.251485;9082.560296;7621.059653;6757.869808;9186.62007;6090.82681;11,570.17;16005.98637;6004.15643;0.001982397;0.001435103;-0.000584983;0.000258325;-0.000717654;0.001045291;0.001246365;0.000191755;0.003027759;0.001305497;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2020;14159.73839;4760.58411;9090.845269;7629.079833;6761.819663;9199.747578;6094.6201;11,571.77;16021.2155;6007.839744;0.000652127;0.000280007;0.000912185;0.001052371;0.000584482;0.001428981;0.000622787;0.000137927;0.000951465;0.000613461;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2020;14122.84911;4760.741165;9079.266103;7602.987365;6743.861733;9162.627967;6083.811033;11,569.24;15957.23766;5997.087781;-0.002605223;3.29907E-05;-0.001273717;-0.003420133;-0.002655784;-0.004034851;-0.001773542;-0.000218819;-0.00399332;-0.001789655;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2020;14109.10007;4759.002709;9084.888426;7608.749558;6748.219875;9170.399664;6082.334239;11,567.08;15934.36564;5995.465442;-0.000973532;-0.000365165;0.000619249;0.000757885;0.000646238;0.000848195;-0.000242742;-0.000186031;-0.001433332;-0.000270521;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2020;14147.76357;4759.839421;9100.929341;7636.913959;6758.313829;9220.703434;6094.409536;11,572.35;15999.31678;6007.410753;0.002740324;0.000175817;0.00176567;0.003701581;0.001495795;0.00548545;0.001985306;0.000455276;0.004076167;0.001992391;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2020;14184.08666;4760.244727;9135.136428;7658.052843;6764.70797;9259.75802;6104.86316;11,575.48;16061.80071;6017.319287;0.002567409;8.51512E-05;0.003758637;0.002767988;0.000946115;0.004235532;0.001715281;0.000270383;0.003905412;0.001649385;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2020;14175.30813;4759.953815;9203.34053;7660.998042;6777.169587;9252.483059;6105.517266;11,576.94;16044.9122;6016.532987;-0.0006189;-6.11128E-05;0.007466128;0.000384588;0.001842152;-0.000785653;0.000107145;0.000126416;-0.00105147;-0.000130673;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2020;14160.97751;4760.017996;9208.459679;7639.945666;6778.935496;9204.649142;6099.248359;11,578.41;16018.08647;6010.04532;-0.001010957;1.34835E-05;0.000556227;-0.002747994;0.000260567;-0.005169846;-0.001026761;0.00012653;-0.001671915;-0.001078307;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2020;14120.25641;4760.311343;9210.421394;7622.034355;6770.159316;9175.248383;6089.938618;11,574.30;15948.52096;6000.530776;-0.002875585;6.16273E-05;0.000213034;-0.002344429;-0.001294625;-0.003194121;-0.001526375;-0.000354867;-0.004342935;-0.001583107;;;;;;;;;;;;;;;;;;;;;;;;;;
