Date;YEAR;MONTH;ANBIMA366_TJTLN12366;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;GM366_IBVSP366;GM366_IBVSPV366;SGS366_NASDAQ366;VALOR366_FEDFUND366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2020-09-25;2020;9;2.5742;2.1574;2.0205;2.0489;5.561826;5.58;2.08508563769968;40.91;40.06;27173.96;5.8015;5.5667;1.17627244500594;6.4674;96999.0;1.44257448139992;10913.56;0.125;14215.612293;4762.309354;8989.255567;7634.433376;6764.473462;9208.491453;6102.262438;11566.708235;16118.629254;6017.837532
2020-09-26;2020;9;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-09-27;2020;9;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-09-28;2020;9;2.7495;2.127;2.0446;2.1369;5.609536;;;41.59;40.47;27584.06;5.8993;5.5858;1.17353583808245;6.5142;94666.0;1.52341159917231;11117.53;0.125;14133.197812;4760.450972;8943.685229;7532.202686;6734.210137;9019.183118;6067.456765;11563.833118;15981.365769;5983.388565
2020-09-29;2020;9;2.8884;2.0395;2.0297;2.1997;5.643245;5.66;2.09975230733989;40.33;39.03;27452.66;5.8994;5.6528;1.07495537973944;6.6234;93580.0;1.47691331948348;11085.25;0.125;14122.408866;4758.446107;8979.607646;7542.475827;6730.562496;9045.525549;6067.928903;11561.560923;15964.690737;5983.082963
2020-09-30;2020;9;2.7834;2.1696;2.086;2.1774;5.644882;;;40.3;40.05;27781.7;5.6181;5.6407;1.07788108578545;6.6132;94603.0;1.40937547190703;11167.51;0.125;14157.972421;4754.89044;9026.476536;7583.918769;6746.14543;9118.641771;6080.824648;11564.257609;16022.928774;5995.190102
2020-10-01;2020;10;2.8558;2.216;2.1187;2.2141;;5.65;2.08285503127684;39.75;38.51;27816.9;5.6546;5.6441;0.981259812333165;6.6341;95479.0;1.26148869792926;11326.51;0.125;14145.262607;4749.006985;9050.682099;7591.583446;6747.63058;9133.692692;6078.321577;11563.452947;16002.006877;5992.111015
2020-10-02;2020;10;3.1085;2.1322;2.1443;2.3541;5.654958;;;38.0;36.9;27682.81;5.9253;5.6464;0.98100786220608;6.6097;94016.0;1.28909100015606;11075.02;0.125;14094.759024;4741.17112;9026.831666;7531.947335;6726.448363;9027.120479;6054.482221;11554.192687;15919.083244;5968.361653
2020-10-03;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-04;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-05;2020;10;2.9716;2.2021;2.1518;2.2932;5.615889;;;39.78;39.12;28148.64;5.8179;5.6299;0.930280973767069;6.636;96089.0;1.39019693853795;11332.49;0.125;14139.191701;4733.91459;9050.387842;7570.914227;6739.837268;9097.250284;6065.831223;11560.963252;15993.147405;5979.407854
2020-10-06;2020;10;3.0893;2.175;2.1636;2.3509;5.550055;;;41.27;40.52;27772.76;5.8528;5.5205;1.04197105520992;6.502;95615.0;1.38075380743706;11154.6;0.125;14098.002363;4733.949006;9049.068842;7559.247492;6735.979358;9076.08839;6057.559839;11557.930929;15921.877019;5971.019494
2020-10-07;2020;10;3.0304;2.2921;2.2193;2.345;5.604798;;;40.62;39.82;28303.46;5.8625;5.6018;1.03344476897427;6.5916;95526.0;1.36515881491442;11364.6;0.125;14098.715992;4734.547088;9053.565269;7560.81187;6735.351548;9080.178944;6058.370375;11559.530713;15921.865781;5971.748452
2020-10-08;2020;10;2.9624;2.1939;2.1484;2.29;5.614215;;;42.0;41.04;28425.51;5.8458;5.62;0.977507915648762;6.6052;97920.0;1.455190114837;11420.98;0.125;14119.513307;4739.188422;9067.9851;7591.029904;6745.005858;9135.360323;6070.145243;11565.846535;15953.998343;5983.422636
2020-10-09;2020;10;;;;;;;;41.63;40.44;28586.9;;5.5393;1.04417470577621;6.5469;97483.0;1.35973034522904;11579.94;0.125;14122.514034;4752.431255;9087.876545;7619.091455;6762.723102;9177.027408;6083.244865;11567.955071;15957.670385;5996.328239
2020-10-10;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-11;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-12;2020;10;;;;;;;;40.5;39.22;28837.52;;;;;;;11876.26;0.125;;;;;;;;;;
2020-10-13;2020;10;2.9815;2.118;2.097;2.2729;5.584404;;;41.34;40.03;28679.81;5.8238;5.5859;1.04899709130102;6.5567;98503.0;1.37697172279753;11863.9;0.125;14150.510457;4759.251485;9082.560296;7621.059653;6757.869808;9186.62007;6090.82681;11570.173284;16005.986367;6004.15643
2020-10-14;2020;10;2.9534;2.1699;2.119;2.2666;5.577337;5.593;1.72063459231175;41.81;40.86;28514.0;5.8438;5.5675;1.05697143015379;6.5452;99334.0;1.32058942530765;11768.73;0.125;14159.738392;4760.58411;9090.845269;7629.079833;6761.819663;9199.747578;6094.6201;11571.769127;16021.215497;6007.839744
2020-10-15;2020;10;3.0579;2.1398;2.1259;2.3165;5.618714;5.634;1.72237233168163;41.61;40.84;28494.2;5.8535;5.6172;1.05264908360598;6.5727;99054.0;1.32148476630773;11713.87;0.125;14122.849113;4760.741165;9079.266103;7602.987365;6743.861733;9162.627967;6083.811033;11569.237008;15957.237664;5997.087781
2020-10-16;2020;10;3.1472;2.1065;2.1313;2.3629;5.633703;5.62;1.72518960436134;41.34;40.7;28606.31;5.8977;5.6226;1.04257326637451;6.588;98309.0;1.32462785500983;11671.56;0.125;14109.100065;4759.002709;9084.888426;7608.749558;6748.219875;9170.399664;6082.334239;11567.084766;15934.365638;5995.465442
2020-10-17;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-18;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-19;2020;10;3.0641;2.0968;2.0969;2.3053;5.60171;;;41.29;40.69;28195.42;5.8614;5.6023;1.05249394379297;6.6051;98658.0;1.3234556089182;11478.88;0.125;14147.763565;4759.839421;9100.929341;7636.913959;6758.313829;9220.703434;6094.409536;11572.35098;15999.31678;6007.410753
2020-10-20;2020;10;3.0225;2.0587;2.0704;2.2823;5.585578;;;41.62;41.37;28308.79;5.8479;5.583;1.05983977821682;6.6019;100540.0;1.32542581796826;11516.49;0.125;14184.08666;4760.244727;9135.136428;7658.052843;6764.70797;9259.75802;6104.86316;11575.479952;16061.800709;6017.319287
2020-10-21;2020;10;3.0325;2.0437;2.0579;2.2766;5.601728;;;40.09;39.88;28210.82;5.8624;5.6006;0.872397074829564;6.6485;100552.0;1.28432995205253;11484.69;0.125;14175.308129;4759.953815;9203.34053;7660.998042;6777.169587;9252.483059;6105.517266;11576.943281;16044.912204;6016.532987
2020-10-22;2020;10;3.0573;2.0271;2.0382;2.2676;5.590506;;;41.28;40.46;28363.66;5.853;5.582;0.875342029963889;6.6002;101918.0;1.30969524822794;11506.01;0.125;14160.977505;4760.017996;9208.459679;7639.945666;6778.935496;9204.649142;6099.248359;11578.408113;16018.08647;6010.04532
2020-10-23;2020;10;3.2478;1.9516;2.0256;2.34;5.610417;;;40.71;39.73;28335.57;5.8824;5.612;0.795343715002211;6.6469;101260.0;1.25785088850061;11548.28;0.125;14120.256407;4760.311343;9210.421394;7622.034355;6770.159316;9175.248383;6089.938618;11574.299313;15948.52096;6000.530776
2020-10-24;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-25;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-10-26;2020;10;3.2055;1.9876;2.0197;2.3045;5.630951;;;39.06;38.39;27685.38;5.8766;5.6328;0.78436173045719;6.6563;101017.0;1.23825394232445;11358.94;0.125;14131.965955;4760.524162;9216.415834;7620.986578;6772.568873;9170.316168;6091.608612;11577.526495;15966.877422;6002.102413
2020-10-27;2020;10;3.1995;2.0304;2.0311;2.2946;5.655402;;;39.72;39.34;27463.19;5.9377;5.6491;0.785341685836566;6.6863;99606.0;1.286240011812;11431.35;0.125;14123.550891;4761.171103;9215.833376;7606.387071;6767.628387;9143.919544;6087.683145;11579.182598;15950.484131;5998.120597
2020-10-28;2020;10;3.2793;1.9735;2.0134;2.3219;5.742295;5.762;1.70880133961713;37.86;37.27;26519.95;6.0083;5.7325;0.841086494739149;6.7368;95369.0;1.52258630084693;11004.87;0.125;14115.78221;4761.397322;9226.60303;7605.871265;6763.738644;9147.069951;6086.810392;11578.658046;15937.003744;5997.003307
2020-10-29;2020;10;3.1955;2.012;1.9925;2.2551;5.771942;;;36.56;35.94;26659.11;6.0352;5.7803;0.821569687089862;6.7393;96582.0;1.51958486994091;11185.59;0.125;14125.908256;4761.318501;9273.230839;7612.063775;6768.386474;9155.461348;6090.469703;11583.529135;15951.202494;5999.734137
2020-10-30;2020;10;3.252;1.9966;1.9957;2.2814;5.772517;;;36.33;35.64;26501.6;6.0189;5.7718;0.820390172056908;6.7241;93952.0;1.62903257232558;10911.59;0.125;14111.512266;4761.26214;9280.08618;7599.993205;6759.70166;9138.692716;6086.036615;11583.208766;15925.697448;5995.077482
2020-10-31;2020;10;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-01;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-02;2020;11;;;;;;;;37.78;36.6;26925.05;;;;;;;10957.61;0.125;;;;;;;;;;
2020-11-03;2020;11;3.3011;2.1412;2.0479;2.2909;;;;38.17;37.44;27480.03;6.0334;5.6895;0.887145460781578;6.6738;95587.0;1.66168707200388;11160.57;0.125;14084.300361;4761.572681;9260.735334;7598.48954;6754.971246;9140.613535;6081.614512;11582.591398;15877.496237;5990.989855
2020-11-04;2020;11;3.2589;2.1487;2.0482;2.2786;5.691227;;;39.68;38.97;27847.66;5.9294;5.6932;0.887164812435128;6.6662;97811.0;1.6938823071419;11590.78;0.125;14116.963206;4761.972964;9269.265272;7622.079253;6767.907791;9177.82069;6091.601812;11584.60077;15936.364875;6000.966609
2020-11-05;2020;11;3.2607;2.0754;2.0073;2.2665;5.569765;5.567;1.89523260023723;39.47;38.56;28390.18;5.8115;5.5624;1.02520801278994;6.5787;100774.0;1.74929697857424;11890.93;0.125;14136.843489;4762.005703;9289.378321;7660.039173;6778.833889;9248.563699;6102.661315;11587.290639;15970.894026;6011.793554
2020-11-06;2020;11;3.1743;2.08;1.98;2.2091;5.482172;5.56;1.88250994376898;38.08;36.97;28323.4;5.392;5.5313;0.93680674122874;6.5679;100799.0;1.74224820330267;11895.23;0.125;14172.240895;4762.126283;9307.541761;7705.896347;6792.705597;9333.285111;6117.624728;11592.262535;16032.21224;6026.629695
2020-11-07;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-08;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-09;2020;11;3.12;2.0942;1.975;2.1824;5.317015;;;40.93;40.05;29157.97;5.643;5.2821;1.32332047434511;6.2477;103913.0;1.84271652104737;11713.78;0.125;14200.28206;4762.012923;9344.124246;7736.067088;6805.473118;9385.024353;6128.585085;11595.54753;16081.36727;6037.014825
2020-11-10;2020;11;3.1256;2.139;1.9978;2.189;5.380174;;;42.25;41.18;29420.92;5.6096;5.3696;1.38334446295179;6.3474;105351.0;1.79581154679409;11553.86;0.125;14189.128146;4762.251681;9346.536339;7709.349667;6809.546276;9322.305231;6121.684355;11596.356856;16059.937706;6029.949399
2020-11-11;2020;11;3.2205;2.0983;2.0247;2.2617;5.412946;5.414386;1.97441563829716;42.5;41.23;29397.63;5.6527;5.402;1.36440562844412;6.3522;104532.0;1.80464138021129;11786.43;0.125;14146.990445;4761.593443;9345.794455;7680.282095;6804.190256;9264.825587;6109.217793;11594.076622;15983.715615;6017.290894
2020-11-12;2020;11;3.2276;2.0918;2.0285;2.2692;5.427642;5.42;1.95464619264213;42.16;40.9;29080.17;5.6953;5.4094;1.34829637087394;6.3901;102175.0;1.88328857974492;11709.59;0.125;14135.911478;4761.398933;9356.094607;7658.393427;6805.400145;9215.779659;6103.260164;11594.734754;15962.559353;6011.020919
2020-11-13;2020;11;3.2079;2.0672;2.0111;2.255;5.486412;;;41.51;39.93;29479.81;5.7268;5.4854;1.38891209571877;6.4848;104512.0;1.93329280685698;11829.29;0.125;14152.301432;4761.580145;9302.513269;7682.258774;6811.319124;9261.300007;6109.518408;11596.99371;15990.989635;6018.492697
2020-11-14;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-15;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-16;2020;11;3.158;2.1282;2.0259;2.2297;5.420656;;;42.71;41.14;29950.44;5.6763;5.4198;1.39166900051367;6.4149;106430.0;1.95899272563085;11924.13;0.125;14160.014913;4761.993072;9285.925892;7684.354556;6824.336265;9251.562837;6110.946139;11599.549065;16003.045728;6020.287631
2020-11-17;2020;11;3.1228;2.1402;2.0184;2.2055;5.370735;5.40622;1.95491687562615;42.54;41.24;29783.35;5.6036;5.3968;1.39132851910562;6.4103;107229.0;1.9443111888707;11899.34;0.125;14171.453555;4762.425934;9305.195741;7693.178304;6826.058119;9269.433725;6115.052046;11602.110183;16022.013916;6024.065051
2020-11-18;2020;11;3.1362;2.1851;2.0312;2.2005;5.313675;;;42.91;41.64;29438.42;5.5532;5.2932;1.4423650900711;6.2867;106483.0;1.9594205132563;11801.6;0.125;14141.65592;4762.687945;9294.494195;7674.752636;6819.749797;9235.331433;6106.75439;11602.751492;15966.114105;6015.851332
2020-11-19;2020;11;3.154;2.1781;2.0242;2.2003;5.32746;;;43.09;41.57;29483.23;5.5519;5.333;1.45919173156331;6.3153;106517.0;1.92876823084752;11904.71;0.125;14142.857878;4763.00802;9318.501085;7676.815752;6823.811508;9235.172622;6107.994813;11604.053679;15967.190774;6016.619096
2020-11-20;2020;11;3.2404;2.1618;2.0597;2.2361;5.359511;5.39;1.92772961695346;43.79;41.99;29263.48;5.5984;5.3505;1.45942926286203;6.3436;;;11854.97;0.125;14113.177523;4763.367593;9316.893094;7650.431287;6817.75189;9182.815544;6098.295284;11602.995588;15913.016357;6006.793831
2020-11-21;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-22;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-23;2020;11;3.2935;2.2603;2.073;2.2553;5.407355;5.435;1.90020625963659;45.0;42.91;29591.27;5.6757;5.3828;1.46995350184585;6.3619;107379.0;1.93113543434591;11880.63;0.125;14092.738141;4763.747902;9326.36558;7641.824224;6808.075047;9174.86295;6093.8732;11602.120063;15875.839433;6002.104859
2020-11-24;2020;11;3.2806;2.308;2.1025;2.2647;5.392233;5.387214;1.90750341465031;46.63;44.71;30046.24;5.6204;5.4037;1.46672601646315;6.4164;109786.0;1.96342490208213;12036.79;0.125;14106.327706;4764.182778;9333.39736;7661.088388;6818.999062;9205.386271;6100.212546;11602.64887;15900.604604;6008.403572
2020-11-25;2020;11;3.2372;2.3065;2.0886;2.237;5.33698;;;47.3;45.58;29872.47;5.5519;5.3508;1.47108395098776;6.3696;110133.0;1.95005628003155;12094.4;0.125;14123.32446;4764.551557;9353.053234;7682.630141;6825.68587;9246.071752;6107.749333;11605.573432;15929.571156;6015.6601
2020-11-26;2020;11;3.2171;2.2749;2.0978;2.2595;5.324695;5.320712;1.8615794650034;46.32;;;5.5552;5.3201;1.4674973657317;6.333;110227.0;1.94600152205937;;0.125;14149.66191;4764.970546;9366.137653;7707.368738;6833.333696;9292.832174;6117.214754;11606.921732;15977.280711;6025.011768
2020-11-27;2020;11;3.1849;;2.2492;2.0814;5.345814;5.3465;1.85562249266143;46.88;;29910.37;5.5769;5.3494;1.42585341420332;6.3899;110575.0;1.90114632657285;12205.85;0.125;14173.711462;4765.453212;9424.525853;7746.186058;6849.422425;9361.357657;6130.205414;11609.621545;16019.542906;6037.016099
2020-11-28;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-29;2020;11;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-11-30;2020;11;3.2375;2.2093;2.0794;2.2742;5.31211;5.372401;1.85657366244931;46.84;45.2;29638.64;5.5734;5.3317;1.40092575885514;6.3799;108888.0;1.62148435659526;12198.74;0.125;14162.593182;4766.029934;9460.263356;7751.973763;6848.918514;9375.015619;6130.761414;11609.45233;15999.047623;6036.84736
2020-12-01;2020;12;3.0828;2.1934;2.0233;2.173;5.260897;;;47.03;44.54;29823.92;5.4475;5.2789;1.40595084365233;6.3526;111335.0;1.6533592098626;12355.11;0.125;14211.964845;4766.45375;9492.439028;7810.07193;6868.158268;9483.315658;6150.91793;11615.999696;16084.916795;6056.673085
2020-12-02;2020;12;3.0128;2.1751;2.0184;2.1572;5.233432;;;47.8;45.23;29883.79;5.4645;5.2267;1.39330090111218;6.3133;111814.0;1.4565456509708;12349.37;0.125;14247.260705;4766.944463;9508.051273;7833.810253;6876.237293;9527.307726;6161.629311;11619.492091;16148.329366;6067.238713
2020-12-03;2020;12;2.9823;2.0995;1.9964;2.1626;5.15623;;;48.37;45.65;29969.52;5.351;5.1625;1.40030781747185;6.2797;112919.0;1.442646015606;12377.18;0.125;14305.846115;4767.363272;9524.018277;7903.195388;6896.449204;9659.925848;6185.097643;11621.739221;16256.868901;6090.752578
2020-12-04;2020;12;3.0513;2.0382;1.9955;2.2104;5.154176;;;49.1;46.23;30218.26;5.3457;5.1706;1.33900255297733;6.2787;113682.0;1.40077392935172;12464.23;0.125;14303.451482;4767.901635;9531.044599;7907.003237;6899.701104;9664.664134;6185.893379;11621.530127;16252.540933;6091.420125
2020-12-05;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-06;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-07;2020;12;3.045;2.0279;2.0062;2.2269;5.10188;;;48.63;45.72;30069.79;5.3006;5.1018;1.35587356890315;6.191;113625.0;1.30856319853346;12519.95;0.125;14311.376207;4768.811294;9554.125245;7899.01013;6904.042872;9641.480272;6186.359497;11622.208459;16266.876399;6091.431762
2020-12-08;2020;12;3.0614;2.036;2.0237;2.2494;5.106439;;;48.84;45.64;30173.88;5.3403;5.092;0.94934046327064;6.169;113571.0;1.31016868045729;12582.77;0.125;14315.984281;4769.522837;9576.4648;7918.62231;6915.589057;9672.051456;6191.802201;11622.422602;16275.379044;6096.5122
2020-12-09;2020;12;3.0403;2.0761;2.0356;2.2379;5.145499;;;48.81;45.48;30068.81;5.4045;5.1109;0.864336823925772;6.1755;112722.0;1.20956869554647;12338.95;0.125;14308.995324;4770.169502;9598.997632;7922.017647;6918.633559;9676.104695;6192.171371;11623.83598;16260.874757;6096.436339
2020-12-10;2020;12;3.1021;1.9709;1.9978;2.2614;5.075833;;;50.33;46.76;29999.26;5.2475;5.0852;0.84426305535551;;114992.0;1.24195752725512;12405.81;0.125;14322.517761;4770.906263;9609.156494;7963.115526;6909.653256;9779.491706;6203.091417;11624.612011;16285.68923;6107.322972
2020-12-11;2020;12;3.0433;2.0089;2.0101;2.2437;5.062819;;;50.01;46.59;30046.37;5.2647;5.0691;0.838638648708411;6.1382;115323.0;1.21197869834819;12377.87;0.125;14352.238441;4771.450238;9609.530882;7998.554541;6918.091262;9849.462295;6215.047787;11626.997941;16339.598871;6119.457785
2020-12-12;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-13;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-14;2020;12;3.061;1.995;2.0111;2.256;5.081797;;;50.27;47.02;29861.55;5.3189;5.0578;0.743081262028591;6.1331;114975.0;1.0542879582709;12440.04;0.125;14343.143154;4772.161247;9617.435608;7997.042743;6917.155126;9847.160372;6213.844981;11627.624047;16321.846036;6118.07814
2020-12-15;2020;12;2.9911;1.9688;1.9727;2.2039;5.097424;;;;;30199.31;5.3101;5.0968;0.75909647111102;6.1957;116146.0;0.986706946326673;12595.06;0.125;14370.100495;4773.286121;9630.640717;8020.495514;6927.900112;9887.348002;6223.477982;11631.46493;16369.191591;6127.596773
2020-12-16;2020;12;3.034;1.932;1.9563;2.2126;5.110415;;;;;30154.54;5.3405;5.1057;0.765113414408524;6.2238;117947.0;0.969791476925805;12658.19;0.125;14353.764989;4773.905942;9630.541839;8016.644908;6928.925772;9877.10935;6220.499963;11632.262147;16337.609659;6124.575351
2020-12-17;2020;12;3.0454;1.9208;1.9384;2.2;5.0637;;;;;30303.37;5.2856;5.0612;0.679143278063313;6.1985;118157.0;0.970167512639953;12764.75;0.125;14353.281496;4774.755809;9637.06522;8025.155961;6933.083853;9891.631634;6222.718051;11633.653273;16335.40937;6126.69807
2020-12-18;2020;12;3.0377;2.0029;1.947;2.1724;5.092685;;;52.17;49.04;30179.05;5.2961;5.0986;0.678237379522699;6.2386;117679.0;0.954639866321925;12755.64;0.125;14358.755649;4775.509163;9631.703527;8035.967355;6935.142182;9914.147057;6226.036022;11635.206113;16344.308463;6130.172733
2020-12-19;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-20;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-21;2020;12;3.0423;2.0065;1.9489;2.1745;5.158271;;;50.61;47.79;30216.45;5.3562;5.1572;0.731985347356376;6.299;116016.0;1.03769111559665;12742.52;0.125;14362.212241;4776.446731;9527.152286;8036.206466;6936.368369;9913.155046;6224.999943;11636.381248;16349.747596;6131.190864
2020-12-22;2020;12;2.9598;2.0923;1.9747;2.1435;5.14712;;;49.88;47.02;30015.51;5.3684;5.1473;0.710015886536442;6.2663;116348.0;1.03388669620492;12807.92;0.125;14382.54337;4777.510257;9427.609057;8032.117289;6936.616381;9903.343612;6225.760253;11638.834383;16385.865998;6133.933591
2020-12-23;2020;12;2.9288;2.1432;1.9846;2.1284;5.183643;;;51.05;47.94;30129.83;5.4208;5.174;0.716047529960515;6.3061;117857.0;0.969349446241997;12771.11;0.125;14405.920714;4778.566045;9400.718897;8059.845283;6947.396746;9954.146326;6235.015849;11640.394629;16428.562461;6143.862558
2020-12-24;2020;12;2.9354;2.1403;1.9858;2.1332;;;;50.88;48.18;30199.87;5.4326;5.18;0.696327182832067;6.3144;;;12804.73;0.125;14408.07646;4778.950441;9407.219567;8065.117868;6951.506862;9961.206743;6236.742182;11641.403887;16431.698885;6145.486481
2020-12-25;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-26;2020;12;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2020-12-27;2020;12;;;;;;;;;;;5.4795;;;;;;;0.125;;;;;;;;;;
2020-12-28;2020;12;3.0033;2.1275;1.9886;2.1623;5.249736;;;50.88;47.5;30403.97;5.4795;5.239;0.742893667976913;6.4;119051.0;0.980270274620011;12899.42;0.125;14395.113947;4779.996238;9410.310863;8065.548335;6949.232627;9965.076682;6235.422058;11641.166501;16407.443171;6144.085045
2020-12-29;2020;12;2.9687;2.1753;1.9842;2.1319;5.196065;5.18;2.01288248478289;50.44;47.85;30335.67;5.4145;5.1942;0.747439129420108;6.3608;119475.0;0.978106938833805;12850.22;0.125;14427.068963;4780.737949;9367.818346;8109.157884;6960.56305;10052.075327;6248.826428;11643.117985;16465.973656;6158.534887
2020-12-30;2020;12;2.9383;2.2648;2.0285;2.1349;5.197057;;;50.74;48.24;30409.56;5.3846;5.1967;0.74717269953669;6.3935;119306.0;0.984760817838974;12870.0;0.125;14437.261477;4781.401221;9349.414963;8122.894467;6970.101549;10071.945631;6253.168101;11644.411716;16484.021587;6163.307056
2020-12-31;2020;12;2.9444;2.2843;2.0437;2.1456;;;;51.22;48.35;30606.48;;5.1967;0.72009584859811;6.3779;;;12888.28;0.125;14439.402355;4781.783466;9354.674437;8128.201373;6974.228941;10079.063969;6254.874142;11645.428765;16487.122728;6164.934951
2021-01-01;2021;1;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2021-01-02;2021;1;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2021-01-03;2021;1;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2021-01-04;2021;1;2.9343;2.2139;1.995;2.1174;;5.210833;2.01747962657219;50.37;47.47;30223.89;5.4876;5.1626;0.702189149239916;6.3366;118558.0;0.914607111239659;12698.45;0.125;14443.83808;4782.506809;9355.074779;8131.67924;6977.831029;10082.596686;6256.607659;11647.590378;16493.497725;6166.686947
2021-01-05;2021;1;2.9995;2.1868;1.9929;2.1443;5.310737;5.355;2.10585612162312;53.16;49.78;30391.6;5.4949;5.3269;0.942167524457171;6.5404;119223.0;0.816084297788071;12818.96;0.125;14420.075198;4783.341657;9366.358896;8118.084032;6978.285607;10050.443708;6250.842643;11646.534442;16448.567046;6160.624717
2021-01-06;2021;1;3.0549;2.2067;2.0112;2.1707;5.310737;5.355;1.62420418557104;53.8;50.45;30829.4;5.5255;5.3182;0.94462839114876;6.5323;119851.0;0.816961187207536;12740.79;0.125;14385.40637;4784.131035;9367.87755;8094.25179;6978.758237;9994.489097;6241.127255;11645.756328;16382.266136;6150.742574
2021-01-07;2021;1;3.1639;2.1644;1.9907;2.1952;5.370202;5.3885;1.59341325850401;53.7;50.63;31041.13;5.6378;5.3433;0.884094260465493;6.5514;121956.0;0.862688866441216;13067.48;0.125;14329.92483;4784.865965;9351.564651;8053.193166;6967.330879;9913.538135;6224.378663;11644.400069;16276.27196;6134.067993
2021-01-08;2021;1;3.2462;2.2001;2.0417;2.2608;5.38759;;;55.51;52.14;31097.97;5.6373;5.3683;0.880408668445027;6.5805;125077.0;0.982187181588387;13201.98;0.125;14314.816014;4785.802985;9375.02875;8054.064661;6965.033101;9918.462215;6223.168119;11641.342634;16250.049414;6132.392237
2021-01-09;2021;1;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2021-01-10;2021;1;;;;;;;;;;;;;;;;;;0.125;;;;;;;;;;
2021-01-11;2021;1;3.3794;2.1431;2.0358;2.3146;5.495859;5.49;1.65813351562004;54.84;52.15;31008.69;5.7459;5.4966;0.993792262947135;6.6795;122807.0;1.09807632089976;13036.43;0.125;14264.253505;4786.423705;9414.562801;8000.073939;6948.465217;9813.959475;6205.495278;11638.173902;16155.352291;6113.713906
2021-01-12;2021;1;3.337;2.1415;2.0179;2.2856;5.419254;5.4145;1.66987411235811;55.98;53.08;31068.69;5.6041;5.4637;0.998122972292649;6.6428;123998.0;1.10105300998517;13072.43;0.125;14293.583059;4786.661376;9545.663133;8051.545678;6967.843545;9909.064333;6223.073886;11641.554307;16208.766947;6129.038408
2021-01-13;2021;1;3.4634;2.2;2.0534;2.3371;5.314023;;;55.52;52.81;31060.47;5.5356;5.307;1.21952702675749;6.4528;122040.0;1.15945617384942;13128.95;0.125;14247.732228;4787.067556;9546.283706;8029.656403;6957.437719;9871.351289;6211.882214;11638.25149;16123.316189;6117.676197
2021-01-14;2021;1;3.4681;2.2737;2.0549;2.3192;5.243317;5.2115;1.83637854550592;55.76;53.47;30991.52;5.4371;5.2617;1.23870541483058;6.3867;123481.0;1.11529539877318;13112.64;0.125;14277.884754;4787.493487;9640.977219;8064.25071;6968.49021;9937.75984;6225.513774;11640.02512;16179.902044;6129.692872
