Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index
03/12/2019;13,458.849885 ;4,654.508868 ;7,639.473027 ;7,496.053828 ;6,382.404266 ;9,320.993516 ;5,889.117638 ;11,172.339473 ;15,105.677803 ;5,830.713368
04/12/2019;13,478.584403 ;4,655.392872 ;7,649.005366 ;7,523.843963 ;6,397.462823 ;9,365.305578 ;5,898.402049 ;11,175.927155 ;15,136.046359 ;5,839.961734
05/12/2019;13,472.930902 ;4,656.278819 ;7,655.686600 ;7,529.976763 ;6,403.150245 ;9,372.403248 ;5,899.492045 ;11,177.242902 ;15,125.840888 ;5,840.923409
06/12/2019;13,501.669033 ;4,657.160070 ;7,682.844231 ;7,567.635484 ;6,415.019892 ;9,442.131843 ;5,912.509675 ;11,181.811199 ;15,170.486272 ;5,853.582799
09/12/2019;13,503.632084 ;4,658.042395 ;7,667.467678 ;7,582.033391 ;6,414.856495 ;9,474.122685 ;5,915.930145 ;11,183.677834 ;15,172.537212 ;5,857.411383
10/12/2019;13,504.122524 ;4,658.923893 ;7,657.454226 ;7,599.224634 ;6,417.666560 ;9,508.912005 ;5,919.855414 ;11,185.898035 ;15,171.922890 ;5,861.634718
11/12/2019;13,506.501885 ;4,659.810481 ;7,657.127608 ;7,621.104101 ;6,418.438852 ;9,556.368772 ;5,925.253407 ;11,188.038374 ;15,174.487257 ;5,867.142685
12/12/2019;13,513.847044 ;4,660.697001 ;7,671.582318 ;7,649.101755 ;6,424.270761 ;9,611.602899 ;5,932.965228 ;11,191.967904 ;15,184.123804 ;5,874.678729
13/12/2019;13,517.471208 ;4,661.495259 ;7,672.595161 ;7,646.989326 ;6,432.455278 ;9,597.654660 ;5,933.430764 ;11,193.789635 ;15,188.953809 ;5,875.130525
16/12/2019;13,497.654329 ;4,662.295773 ;7,662.431486 ;7,623.500452 ;6,432.406045 ;9,545.822653 ;5,925.850566 ;11,195.699398 ;15,154.917181 ;5,867.632876
17/12/2019;13,465.521246 ;4,663.085898 ;7,636.854003 ;7,575.033570 ;6,415.092895 ;9,458.333070 ;5,910.885117 ;11,196.003798 ;15,101.520604 ;5,852.953200
18/12/2019;13,480.239377 ;4,663.881532 ;7,634.136731 ;7,562.155306 ;6,417.456232 ;9,427.171397 ;5,910.516933 ;11,198.590526 ;15,124.226839 ;5,852.638575
19/12/2019;13,448.755504 ;4,664.675831 ;7,622.969210 ;7,495.087931 ;6,401.711379 ;9,296.771117 ;5,891.999075 ;11,199.297264 ;15,071.646651 ;5,834.017924
20/12/2019;13,468.446677 ;4,665.475011 ;7,636.632252 ;7,519.590057 ;6,415.301558 ;9,335.502695 ;5,900.640640 ;11,202.071990 ;15,102.465710 ;5,842.519126
23/12/2019;13,484.882178 ;4,666.272581 ;7,624.604950 ;7,543.634105 ;6,423.926009 ;9,378.865221 ;5,908.169152 ;11,203.809715 ;15,128.560724 ;5,850.458613
24/12/2019;13,487.662475 ;4,667.071842 ;7,632.610779 ;7,548.332461 ;6,427.651602 ;9,385.019591 ;5,910.118269 ;11,205.727053 ;15,131.932163 ;5,852.266344
26/12/2019;13,506.737835 ;4,667.863264 ;7,642.301125 ;7,579.303351 ;6,435.943847 ;9,444.075889 ;5,919.960667 ;11,208.843757 ;15,161.511957 ;5,862.079709
27/12/2019;13,511.808703 ;4,668.665963 ;7,644.959063 ;7,590.985761 ;6,440.415479 ;9,464.825045 ;5,923.600017 ;11,210.927441 ;15,168.568904 ;5,865.728940
30/12/2019;13,530.641717 ;4,669.462537 ;7,655.440590 ;7,634.153434 ;6,451.559290 ;9,547.609142 ;5,936.025078 ;11,212.704791 ;15,198.607897 ;5,878.156381
31/12/2019;13,533.391484 ;4,670.262213 ;7,663.668633 ;7,638.884659 ;6,455.291610 ;9,553.828542 ;5,937.982006 ;11,214.624615 ;15,201.927192 ;5,879.967119
02/01/2020;13,545.670599 ;4,671.061408 ;7,669.809035 ;7,631.309292 ;6,452.516342 ;9,540.232610 ;5,938.598860 ;11,217.482204 ;15,220.421270 ;5,880.458856
03/01/2020;13,544.165832 ;4,671.861078 ;7,676.755507 ;7,615.494840 ;6,453.933792 ;9,503.653675 ;5,935.508190 ;11,219.970806 ;15,215.895256 ;5,877.154894
06/01/2020;13,537.095325 ;4,672.646199 ;7,674.488366 ;7,580.705969 ;6,451.262985 ;9,429.766226 ;5,927.344387 ;11,221.580395 ;15,202.283683 ;5,868.886729
07/01/2020;13,547.127241 ;4,673.434589 ;7,687.098061 ;7,585.211334 ;6,455.275870 ;9,435.167340 ;5,930.321094 ;11,225.309420 ;15,217.031763 ;5,871.639125
08/01/2020;13,562.570608 ;4,674.227852 ;7,699.788705 ;7,606.034730 ;6,459.917890 ;9,475.934818 ;5,937.568434 ;11,228.578696 ;15,241.611354 ;5,878.741353
09/01/2020;13,574.876195 ;4,675.026857 ;7,730.886927 ;7,618.900994 ;6,461.403731 ;9,502.695155 ;5,943.074223 ;11,230.516018 ;15,261.703753 ;5,883.659131
10/01/2020;13,574.189949 ;4,675.824909 ;7,747.984891 ;7,627.381389 ;6,463.678124 ;9,518.861497 ;5,945.596464 ;11,231.473675 ;15,259.774244 ;5,885.848506
13/01/2020;13,561.872648 ;4,676.623797 ;7,749.406774 ;7,611.053565 ;6,456.682846 ;9,490.708955 ;5,940.838761 ;11,232.803054 ;15,237.181421 ;5,880.968903
14/01/2020;13,582.405968 ;4,677.419439 ;7,766.650281 ;7,640.276525 ;6,465.378260 ;9,545.442116 ;5,950.688571 ;11,236.844234 ;15,270.094162 ;5,890.621588
15/01/2020;13,604.532109 ;4,678.214107 ;7,780.151622 ;7,644.490661 ;6,479.015252 ;9,539.260957 ;5,955.228840 ;11,241.317440 ;15,305.470037 ;5,894.947349
16/01/2020;13,578.600214 ;4,679.003052 ;7,781.580755 ;7,625.639594 ;6,472.230002 ;9,505.342931 ;5,948.100261 ;11,240.610845 ;15,260.565931 ;5,887.652112
17/01/2020;13,593.334139 ;4,679.803018 ;7,788.115895 ;7,644.165516 ;6,479.958402 ;9,537.477030 ;5,954.634609 ;11,243.722694 ;15,284.021876 ;5,894.164815
20/01/2020;13,593.314007 ;4,680.590204 ;7,788.025721 ;7,627.436355 ;6,476.380220 ;9,504.613860 ;5,951.367264 ;11,245.660788 ;15,282.515307 ;5,890.837650
21/01/2020;13,609.008510 ;4,681.382942 ;7,792.885298 ;7,624.852968 ;6,473.787032 ;9,501.846634 ;5,953.380271 ;11,248.440830 ;15,307.906365 ;5,892.780712
22/01/2020;13,626.027867 ;4,682.180805 ;7,819.541105 ;7,653.195955 ;6,486.582859 ;9,549.909636 ;5,962.798485 ;11,252.757016 ;15,334.452811 ;5,901.784533
23/01/2020;13,622.814730 ;4,682.980347 ;7,824.518146 ;7,651.616688 ;6,489.259677 ;9,543.398227 ;5,962.532317 ;11,253.449686 ;15,328.296588 ;5,901.402681
24/01/2020;13,630.002639 ;4,683.780920 ;7,832.033311 ;7,658.321951 ;6,489.940489 ;9,557.422155 ;5,965.508276 ;11,256.302041 ;15,338.726628 ;5,904.267877
27/01/2020;13,643.161715 ;4,684.583606 ;7,841.558129 ;7,649.341231 ;6,492.636928 ;9,534.558730 ;5,965.895558 ;11,259.622349 ;15,359.264711 ;5,904.450735
28/01/2020;13,652.329996 ;4,685.382339 ;7,851.681609 ;7,662.805701 ;6,491.546352 ;9,565.498666 ;5,970.665439 ;11,260.715522 ;15,374.500433 ;5,909.085809
29/01/2020;13,656.047659 ;4,686.182556 ;7,857.647713 ;7,679.531295 ;6,494.561155 ;9,598.991060 ;5,975.335357 ;11,262.508312 ;15,379.653916 ;5,913.711455
30/01/2020;13,653.071557 ;4,686.971923 ;7,856.548536 ;7,669.658922 ;6,491.809504 ;9,580.321342 ;5,973.152483 ;11,263.125880 ;15,373.970064 ;5,911.511713
31/01/2020;13,652.091251 ;4,687.778447 ;7,858.076780 ;7,658.849428 ;6,491.214847 ;9,557.144822 ;5,971.095182 ;11,264.281517 ;15,371.374976 ;5,909.381509
03/02/2020;13,672.374141 ;4,688.577654 ;7,873.228429 ;7,675.785129 ;6,495.417485 ;9,589.757516 ;5,978.204951 ;11,268.162680 ;15,403.970364 ;5,916.288962
04/02/2020;13,681.370993 ;4,689.366350 ;7,877.721162 ;7,685.547287 ;6,498.136640 ;9,608.220815 ;5,982.011121 ;11,271.185206 ;15,417.349069 ;5,920.067165
05/02/2020;13,698.470860 ;4,690.170281 ;7,886.900887 ;7,712.787901 ;6,502.075221 ;9,663.867848 ;5,990.795887 ;11,273.519716 ;15,445.294773 ;5,928.813587
06/02/2020;13,675.358402 ;4,690.964303 ;7,883.688278 ;7,703.865940 ;6,490.320459 ;9,657.476170 ;5,986.084136 ;11,273.895465 ;15,404.916216 ;5,924.084714
07/02/2020;13,669.380422 ;4,691.720237 ;7,873.953915 ;7,695.543042 ;6,484.250076 ;9,645.978037 ;5,983.642846 ;11,277.720092 ;15,391.720784 ;5,921.812310
10/02/2020;13,685.611399 ;4,692.462532 ;7,887.575569 ;7,721.115297 ;6,489.302752 ;9,696.684300 ;5,992.015638 ;11,279.777020 ;15,418.363838 ;5,930.041229
11/02/2020;13,708.210147 ;4,693.192315 ;7,900.177849 ;7,745.110993 ;6,497.141802 ;9,740.761232 ;6,000.874107 ;11,282.096595 ;15,455.861380 ;5,938.787337
12/02/2020;13,721.381796 ;4,693.933972 ;7,890.287912 ;7,769.856900 ;6,508.440537 ;9,782.580980 ;6,008.148596 ;11,284.166450 ;15,477.186816 ;5,946.415369
13/02/2020;13,712.396899 ;4,694.667153 ;7,897.452560 ;7,760.178290 ;6,511.557459 ;9,757.702299 ;6,005.364447 ;11,284.947210 ;15,461.021245 ;5,943.421468
14/02/2020;13,745.605142 ;4,695.408065 ;7,912.945928 ;7,806.503429 ;6,527.843043 ;9,841.492940 ;6,020.546785 ;11,287.581928 ;15,516.694105 ;5,958.545722
17/02/2020;13,744.317219 ;4,696.138776 ;7,905.742073 ;7,788.125448 ;6,526.661944 ;9,802.281243 ;6,016.601938 ;11,289.696356 ;15,512.898616 ;5,954.685975
18/02/2020;13,743.460176 ;4,696.881792 ;7,904.784442 ;7,784.880826 ;6,524.522453 ;9,797.552317 ;6,016.133605 ;11,291.637560 ;15,509.978598 ;5,954.230012
19/02/2020;13,756.914890 ;4,697.557193 ;7,915.136501 ;7,803.808735 ;6,536.594993 ;9,825.593776 ;6,022.579574 ;11,294.074598 ;15,531.524109 ;5,960.568122
20/02/2020;13,752.096336 ;4,698.086740 ;7,923.169622 ;7,785.199988 ;6,537.089666 ;9,784.262283 ;6,018.356906 ;11,295.647631 ;15,522.002476 ;5,956.089256
21/02/2020;13,741.062429 ;4,698.679567 ;7,921.202882 ;7,755.861098 ;6,534.673705 ;9,722.655850 ;6,010.800759 ;11,297.633443 ;15,501.392202 ;5,948.435205
26/02/2020;13,712.629161 ;4,699.382939 ;7,904.416119 ;7,699.188610 ;6,523.856392 ;9,610.500326 ;5,994.748068 ;11,299.280637 ;15,450.843206 ;5,932.452701
27/02/2020;13,736.519607 ;4,700.009461 ;7,911.680939 ;7,691.316511 ;6,530.092009 ;9,586.307403 ;5,996.731136 ;11,302.794345 ;15,489.700387 ;5,934.312567
28/02/2020;13,740.913517 ;4,700.653822 ;7,907.317584 ;7,693.268698 ;6,532.888771 ;9,587.472319 ;5,997.966372 ;11,307.006556 ;15,494.214541 ;5,935.667170
02/03/2020;13,806.037945 ;4,701.390322 ;7,920.497257 ;7,753.178701 ;6,563.266093 ;9,684.949153 ;6,020.283780 ;11,313.544517 ;15,602.382053 ;5,958.111123
03/03/2020;13,826.962218 ;4,702.060477 ;7,931.434335 ;7,767.591011 ;6,577.085095 ;9,701.150624 ;6,026.914113 ;11,319.943807 ;15,633.753212 ;5,964.623367
04/03/2020;13,841.414876 ;4,702.788417 ;7,975.175116 ;7,780.579161 ;6,585.961057 ;9,719.733518 ;6,033.078498 ;11,325.131749 ;15,654.869781 ;5,969.925598
05/03/2020;13,790.657945 ;4,703.523162 ;7,937.755963 ;7,724.681569 ;6,571.282671 ;9,613.574211 ;6,013.291031 ;11,323.328873 ;15,568.910414 ;5,950.597645
06/03/2020;13,792.341677 ;4,704.269315 ;7,939.675337 ;7,714.027786 ;6,568.158431 ;9,593.704393 ;6,011.590098 ;11,326.915637 ;15,569.226999 ;5,948.821115
09/03/2020;13,713.850461 ;4,705.004143 ;7,895.834016 ;7,546.096981 ;6,529.156968 ;9,269.101461 ;5,963.279793 ;11,322.557758 ;15,437.426562 ;5,900.567847
10/03/2020;13,749.716277 ;4,705.731097 ;7,896.512919 ;7,559.163808 ;6,539.703431 ;9,285.997221 ;5,971.501881 ;11,327.592284 ;15,495.464286 ;5,908.932226
11/03/2020;13,580.373346 ;4,706.485251 ;7,756.607931 ;7,236.983972 ;6,489.593325 ;8,635.725279 ;5,874.663319 ;11,318.647365 ;15,210.779448 ;5,813.373881
12/03/2020;13,278.183490 ;4,707.224549 ;7,595.528476 ;6,905.351016 ;6,339.275350 ;8,076.285567 ;5,756.747339 ;11,299.551071 ;14,705.016365 ;5,696.808872
13/03/2020;13,531.871563 ;4,707.993161 ;7,667.452904 ;7,278.263509 ;6,427.680954 ;8,795.108011 ;5,875.679985 ;11,323.505496 ;15,123.909454 ;5,816.408012
16/03/2020;13,585.945432 ;4,708.746757 ;7,636.201889 ;7,222.171906 ;6,453.025602 ;8,643.970996 ;5,870.621975 ;11,340.991647 ;15,204.299007 ;5,811.953451
17/03/2020;13,697.456872 ;4,709.512245 ;7,655.664989 ;7,267.882656 ;6,480.659861 ;8,713.422961 ;5,896.995502 ;11,349.840592 ;15,389.635970 ;5,838.395304
18/03/2020;13,357.559849 ;4,710.259585 ;7,561.011079 ;6,985.643177 ;6,329.224582 ;8,263.173865 ;5,785.837958 ;11,337.261086 ;14,814.367570 ;5,727.232029
19/03/2020;13,354.292168 ;4,711.022168 ;7,548.775916 ;7,000.827768 ;6,309.472731 ;8,318.536585 ;5,788.815768 ;11,341.588279 ;14,805.640130 ;5,730.540289
20/03/2020;13,328.143323 ;4,711.696906 ;7,516.730151 ;6,964.912403 ;6,291.200962 ;8,260.127214 ;5,776.886935 ;11,342.607477 ;14,759.955702 ;5,719.100285
23/03/2020;13,252.105785 ;4,712.369797 ;7,513.665003 ;6,816.432288 ;6,231.855536 ;8,000.579445 ;5,733.876806 ;11,352.133284 ;14,622.394839 ;5,675.337510
24/03/2020;13,362.486682 ;4,713.060129 ;7,603.236592 ;6,922.354161 ;6,277.542476 ;8,181.993444 ;5,774.845312 ;11,355.556036 ;14,809.688227 ;5,715.085283
25/03/2020;13,556.897854 ;4,713.723876 ;7,512.383182 ;7,062.180632 ;6,329.797530 ;8,430.467767 ;5,831.003178 ;11,364.536899 ;15,137.441496 ;5,774.346968
26/03/2020;13,643.943412 ;4,714.390084 ;7,515.622104 ;7,148.058258 ;6,358.270572 ;8,587.115025 ;5,862.406057 ;11,364.297698 ;15,287.251531 ;5,806.276992
27/03/2020;13,658.500302 ;4,715.075269 ;7,534.021328 ;7,145.845955 ;6,372.982598 ;8,565.840351 ;5,864.673171 ;11,365.506028 ;15,311.407511 ;5,808.175961
30/03/2020;13,705.948500 ;4,715.750599 ;7,606.177901 ;7,166.867139 ;6,398.169202 ;8,583.852021 ;5,877.807436 ;11,369.735752 ;15,389.934683 ;5,819.947479
31/03/2020;13,726.242001 ;4,716.390507 ;7,628.966616 ;7,156.882578 ;6,418.247525 ;8,539.534473 ;5,879.237955 ;11,375.298345 ;15,420.822847 ;5,820.895725
01/04/2020;13,685.934886 ;4,717.058495 ;7,632.194515 ;7,114.101207 ;6,415.212490 ;8,449.053942 ;5,864.597699 ;11,376.143912 ;15,350.924040 ;5,805.903764
02/04/2020;13,698.610264 ;4,717.637333 ;7,630.098563 ;7,096.849036 ;6,433.712857 ;8,390.551497 ;5,862.592089 ;11,379.796114 ;15,369.883925 ;5,803.906513
03/04/2020;13,654.823431 ;4,718.262260 ;7,603.993195 ;7,033.455467 ;6,432.777405 ;8,252.501635 ;5,842.252196 ;11,383.191305 ;15,293.356699 ;5,783.761871
06/04/2020;13,677.102631 ;4,718.807443 ;7,608.478119 ;7,061.157322 ;6,429.150198 ;8,317.331650 ;5,851.795433 ;11,379.210886 ;15,333.846623 ;5,793.390357
07/04/2020;13,708.731346 ;4,719.295506 ;7,620.609145 ;7,083.573082 ;6,443.914529 ;8,350.035853 ;5,861.510728 ;11,384.163559 ;15,384.023314 ;5,803.020094
08/04/2020;13,743.320247 ;4,719.950092 ;7,673.794035 ;7,111.100886 ;6,457.636573 ;8,395.119896 ;5,873.767234 ;11,386.306698 ;15,441.150995 ;5,814.305700
09/04/2020;13,791.923900 ;4,720.459929 ;7,702.793684 ;7,155.877829 ;6,475.439117 ;8,473.496469 ;5,891.146351 ;11,390.094891 ;15,520.890627 ;5,831.365485
13/04/2020;13,817.466635 ;4,721.108537 ;7,718.551610 ;7,165.333351 ;6,485.893156 ;8,482.575043 ;5,897.294696 ;11,394.341066 ;15,561.242534 ;5,837.275596
14/04/2020;13,856.009991 ;4,721.745913 ;7,743.188588 ;7,213.229933 ;6,502.292489 ;8,569.362691 ;5,914.026640 ;11,398.153275 ;15,623.920416 ;5,853.774884
15/04/2020;13,882.364675 ;4,722.394786 ;7,748.682355 ;7,268.046246 ;6,507.068515 ;8,684.306315 ;5,930.305072 ;11,399.561524 ;15,667.603105 ;5,870.247856
16/04/2020;13,920.238571 ;4,723.072060 ;7,801.193603 ;7,329.059640 ;6,513.871534 ;8,811.318901 ;5,950.366890 ;11,400.393026 ;15,731.200177 ;5,889.503449
17/04/2020;13,931.990451 ;4,723.748783 ;7,862.753331 ;7,377.309582 ;6,520.343322 ;8,910.526133 ;5,964.353981 ;11,402.657023 ;15,749.551733 ;5,902.356320
20/04/2020;13,981.766348 ;4,724.421284 ;7,863.866690 ;7,412.559207 ;6,541.162255 ;8,964.796679 ;5,979.099784 ;11,414.211173 ;15,825.927407 ;5,917.369088
22/04/2020;14,015.630155 ;4,725.064293 ;7,872.677449 ;7,428.619413 ;6,550.623734 ;8,989.550127 ;5,987.643202 ;11,424.828123 ;15,875.988809 ;5,925.879927
23/04/2020;13,927.946948 ;4,725.734328 ;7,838.919302 ;7,339.654928 ;6,527.518108 ;8,819.271107 ;5,955.888795 ;11,422.132248 ;15,729.284002 ;5,894.269773
24/04/2020;13,631.864104 ;4,726.403145 ;7,720.333677 ;7,054.008680 ;6,429.561846 ;8,299.435213 ;5,851.060166 ;11,403.351931 ;15,240.567620 ;5,790.081139
27/04/2020;13,628.945585 ;4,727.080107 ;7,640.113760 ;7,061.382271 ;6,400.666342 ;8,348.410021 ;5,850.842065 ;11,399.983742 ;15,237.943162 ;5,791.698287
28/04/2020;13,843.522916 ;4,727.742316 ;7,704.389165 ;7,232.832885 ;6,442.336399 ;8,679.802937 ;5,918.984055 ;11,420.241826 ;15,587.546338 ;5,859.717993
29/04/2020;13,881.092165 ;4,728.391383 ;7,709.416540 ;7,270.434327 ;6,447.470573 ;8,757.013073 ;5,932.720991 ;11,421.642086 ;15,650.235419 ;5,873.612127
30/04/2020;13,883.983861 ;4,729.047583 ;7,734.721597 ;7,250.940209 ;6,449.579515 ;8,711.586214 ;5,929.659685 ;11,425.945477 ;15,652.170155 ;5,869.909810
04/05/2020;13,863.220871 ;4,729.716301 ;7,738.289296 ;7,244.106534 ;6,453.440023 ;8,692.130190 ;5,925.813235 ;11,427.658530 ;15,615.811180 ;5,865.905249
05/05/2020;13,895.268041 ;4,730.404073 ;7,763.093258 ;7,253.364653 ;6,458.843496 ;8,706.457034 ;5,932.988459 ;11,432.476828 ;15,666.809754 ;5,872.657043
06/05/2020;13,915.316312 ;4,731.081047 ;7,765.604354 ;7,249.805271 ;6,460.767243 ;8,696.421665 ;5,935.247286 ;11,432.635953 ;15,700.683403 ;5,874.903005
07/05/2020;13,911.053108 ;4,731.760248 ;7,758.544357 ;7,195.932290 ;6,462.433934 ;8,575.590887 ;5,922.985192 ;11,443.869659 ;15,685.707275 ;5,862.561342
08/05/2020;13,948.931183 ;4,732.286702 ;7,763.916586 ;7,226.980208 ;6,480.119096 ;8,624.130393 ;5,935.222556 ;11,448.058148 ;15,747.024179 ;5,874.916162
11/05/2020;13,941.823913 ;4,732.829059 ;7,745.014487 ;7,215.926339 ;6,487.961482 ;8,590.851263 ;5,931.689706 ;11,449.326967 ;15,734.101484 ;5,871.743878
12/05/2020;13,872.799193 ;4,733.376503 ;7,705.263232 ;7,155.892631 ;6,470.306500 ;8,478.280536 ;5,908.699385 ;11,444.654187 ;15,620.322620 ;5,849.207171
13/05/2020;13,835.135445 ;4,733.914923 ;7,656.065127 ;7,123.463515 ;6,461.958933 ;8,416.126166 ;5,895.731252 ;11,444.267146 ;15,556.746559 ;5,837.103646
14/05/2020;13,858.767289 ;4,734.459242 ;7,656.193745 ;7,164.582067 ;6,472.366359 ;8,495.135046 ;5,908.193243 ;11,445.979338 ;15,595.623255 ;5,849.806704
15/05/2020;13,886.683103 ;4,735.003979 ;7,661.147814 ;7,187.844144 ;6,487.471811 ;8,529.403272 ;5,917.394921 ;11,450.447553 ;15,639.860360 ;5,859.075910
18/05/2020;13,922.849086 ;4,735.544998 ;7,674.901998 ;7,233.982499 ;6,505.309950 ;8,611.402680 ;5,932.877923 ;11,452.865463 ;15,699.496577 ;5,874.549664
19/05/2020;13,938.724112 ;4,736.088974 ;7,703.873621 ;7,251.462508 ;6,513.077731 ;8,641.313307 ;5,939.729871 ;11,454.545099 ;15,725.247306 ;5,880.876105
20/05/2020;13,939.769822 ;4,736.630267 ;7,735.595113 ;7,277.886301 ;6,524.999408 ;8,686.322521 ;5,946.633590 ;11,455.324161 ;15,726.482427 ;5,887.192680
21/05/2020;13,971.923672 ;4,737.172708 ;7,792.041641 ;7,305.013797 ;6,537.871146 ;8,731.806274 ;5,958.373151 ;11,458.576022 ;15,778.742450 ;5,897.876745
22/05/2020;13,961.891686 ;4,737.715939 ;7,781.805544 ;7,292.180511 ;6,537.022016 ;8,704.290620 ;5,954.268095 ;11,459.140375 ;15,761.348110 ;5,893.924276
25/05/2020;14,045.367017 ;4,738.251891 ;7,900.673530 ;7,383.127999 ;6,571.113193 ;8,867.153300 ;5,988.194717 ;11,464.788501 ;15,898.949066 ;5,925.808989
26/05/2020;14,053.089846 ;4,738.794334 ;7,880.973372 ;7,360.547030 ;6,567.020669 ;8,821.712270 ;5,984.098267 ;11,465.898558 ;15,911.274097 ;5,922.080928
27/05/2020;14,062.354652 ;4,739.335569 ;7,911.232260 ;7,364.806699 ;6,573.806296 ;8,823.400325 ;5,987.203515 ;11,467.098772 ;15,926.150706 ;5,924.557743
28/05/2020;14,062.204482 ;4,739.879456 ;7,936.635893 ;7,355.539542 ;6,581.954206 ;8,793.501732 ;5,985.988061 ;11,469.540945 ;15,924.211405 ;5,922.739609
29/05/2020;14,080.914898 ;4,740.419243 ;7,938.415869 ;7,361.036536 ;6,586.336098 ;8,800.688050 ;5,989.980943 ;11,473.409134 ;15,953.258555 ;5,926.770367
01/06/2020;14,084.604694 ;4,740.962385 ;7,940.733286 ;7,356.141395 ;6,585.093247 ;8,791.244406 ;5,989.716872 ;11,475.054566 ;15,958.377942 ;5,926.448309
02/06/2020;14,128.129116 ;4,741.509367 ;7,974.116629 ;7,409.323790 ;6,598.791343 ;8,893.619571 ;6,008.041175 ;11,477.503572 ;16,030.675616 ;5,944.374917
03/06/2020;14,151.905192 ;4,742.047092 ;7,992.235062 ;7,455.816015 ;6,606.449336 ;8,988.057971 ;6,021.934626 ;11,480.759394 ;16,068.834314 ;5,958.128362
04/06/2020;14,139.105904 ;4,742.589729 ;8,006.946135 ;7,455.425899 ;6,607.739789 ;8,985.714767 ;6,020.728293 ;11,482.179112 ;16,046.083811 ;5,956.568495
05/06/2020;14,119.883688 ;4,743.130209 ;8,025.164492 ;7,471.639213 ;6,616.517202 ;9,011.657800 ;6,022.325418 ;11,483.019778 ;16,012.815822 ;5,957.787176
08/06/2020;14,123.831809 ;4,743.673705 ;8,052.237099 ;7,488.327640 ;6,611.478000 ;9,054.471714 ;6,027.324480 ;11,483.565600 ;16,019.148634 ;5,962.274302
09/06/2020;14,123.475655 ;4,744.217649 ;8,056.703356 ;7,476.965246 ;6,601.292999 ;9,040.908184 ;6,025.188640 ;11,485.143886 ;16,017.444259 ;5,959.997139
10/06/2020;14,151.879203 ;4,744.760807 ;8,087.096885 ;7,493.547876 ;6,608.735984 ;9,069.198587 ;6,033.512639 ;11,486.263283 ;16,064.958254 ;5,967.798492
12/06/2020;14,150.515932 ;4,745.302970 ;8,097.842983 ;7,485.643458 ;6,608.766189 ;9,051.617571 ;6,032.126553 ;11,487.607927 ;16,061.704184 ;5,966.144461
15/06/2020;14,149.427398 ;4,745.840435 ;8,114.026908 ;7,473.119461 ;6,607.904823 ;9,024.802493 ;6,029.896650 ;11,490.314997 ;16,057.968704 ;5,963.508288
16/06/2020;14,134.698721 ;4,746.378473 ;8,120.706331 ;7,448.389438 ;6,604.250623 ;8,973.857100 ;6,022.967454 ;11,492.130661 ;16,031.662081 ;5,956.296744
17/06/2020;14,160.258227 ;4,746.923687 ;8,145.786287 ;7,485.997747 ;6,612.392017 ;9,048.341383 ;6,035.373706 ;11,493.695422 ;16,074.030404 ;5,968.378482
18/06/2020;14,125.733259 ;4,747.467251 ;8,138.813958 ;7,452.209870 ;6,612.325291 ;8,973.034684 ;6,023.533653 ;11,496.389120 ;16,013.453701 ;5,956.467994
19/06/2020;14,143.883400 ;4,747.871953 ;8,153.287245 ;7,452.700573 ;6,619.265475 ;8,966.096457 ;6,026.583343 ;11,498.710798 ;16,042.697226 ;5,959.251728
22/06/2020;14,126.460528 ;4,748.275826 ;8,142.269761 ;7,410.791185 ;6,617.037647 ;8,875.171308 ;6,015.106604 ;11,499.270428 ;16,012.684245 ;5,947.802160
23/06/2020;14,146.994552 ;4,748.673940 ;8,150.323041 ;7,442.524832 ;6,621.238655 ;8,941.109532 ;6,025.118131 ;11,500.090762 ;16,047.026236 ;5,957.824891
24/06/2020;14,120.673865 ;4,749.077519 ;8,144.990183 ;7,416.342469 ;6,617.499404 ;8,887.022276 ;6,015.993929 ;11,500.832902 ;16,001.757617 ;5,948.645510
25/06/2020;14,162.291053 ;4,749.474444 ;8,170.582878 ;7,472.453863 ;6,641.985159 ;8,983.870627 ;6,034.504225 ;11,501.950926 ;16,071.739151 ;5,966.936667
26/06/2020;14,151.513176 ;4,749.880358 ;8,176.944802 ;7,451.665756 ;6,644.103722 ;8,935.038239 ;6,028.887360 ;11,502.680329 ;16,052.906171 ;5,961.069694
29/06/2020;14,169.872617 ;4,750.276655 ;8,226.410425 ;7,492.031673 ;6,659.718331 ;9,007.025006 ;6,041.393396 ;11,504.027536 ;16,083.183997 ;5,972.706648
30/06/2020;14,191.543610 ;4,750.684778 ;8,235.618889 ;7,511.804106 ;6,659.898205 ;9,050.930966 ;6,048.988566 ;11,505.822243 ;16,118.780758 ;5,980.240872
