Date;YEAR;MONTH;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;ANBIMA366_TJTLN12366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;SGS366_NASDAQ366;VALOR366_FEDFUND366;GM366_IBVSP366;GM366_IBVSPV366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2020-02-27;2020;2;4.305;4.1792;4.1071;4.2224;4.474385;;;4.6759;4.4764;0.537938662729497;4.9182;52.19;47.17;25766.64;8566.48;1.625;102984.0;2.00445524249074;13736.519607;4700.009461;7911.680939;7691.316511;6530.092009;9586.307403;5996.731136;11302.794345;15489.700387;5934.312567
2020-02-28;2020;2;4.3246;4.168;4.0644;4.1522;4.495128;;;4.6796;4.4987;0.521976137699312;4.9427;51.31;44.83;25409.36;8567.37;1.625;104172.0;1.9758359710433;13740.913517;4700.653822;7907.317584;7693.268698;6532.888771;9587.472319;5997.966372;11307.006556;15494.214541;5935.66717
2020-02-29;2020;2;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2020-03-01;2020;3;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2020-03-02;2020;3;4.3359;4.1293;3.966;3.975;;;;4.6853;4.4946;0.520742307692459;5.0038;52.52;46.78;26703.32;8952.17;1.625;106625.0;2.06850727701232;13806.037945;4701.390322;7920.497257;7753.178701;6563.266093;9684.949153;6020.28378;11313.544517;15602.382053;5958.111123
2020-03-03;2020;3;4.1984;4.0112;3.8629;3.876;4.49879;;;4.7125;4.4883;0.488184245165686;5.0184;52.24;47.27;25917.41;8684.09;1.125;105537.0;2.0698277983289;13826.962218;4702.060477;7931.434335;7767.591011;6577.085095;9701.150624;6026.914113;11319.943807;15633.753212;5964.623367
2020-03-04;2020;3;4.0868;3.9188;3.7911;3.8261;4.554457;;;4.783;4.5258;0.503324555865276;5.0417;51.86;46.78;27090.86;9018.09;1.125;107224.0;2.09822783539275;13841.414876;4702.788417;7975.175116;7780.579161;6585.961057;9719.733518;6033.078498;11325.131749;15654.869781;5969.925598
2020-03-05;2020;3;4.0442;3.918;3.8453;3.9623;4.638079;;;4.8582;4.6207;0.606107636477146;5.1701;51.29;45.9;26121.28;8738.59;1.125;102233.0;2.29808749426651;13790.657945;4703.523162;7937.755963;7724.681569;6571.282671;9613.574211;6013.291031;11323.328873;15568.910414;5950.597645
2020-03-06;2020;3;4.0283;3.8835;3.798;3.9192;4.647439;;;4.8409;4.6459;0.589586080446974;5.2559;45.6;41.14;25864.78;8575.62;1.125;97997.0;2.41020568669497;13792.341677;4704.269315;7939.675337;7714.027786;6568.158431;9593.704393;6011.590098;11326.915637;15569.226999;5948.821115
2020-03-07;2020;3;;;;;;;;;;;;;;;;1.125;;;;;;;;;;;;
2020-03-08;2020;3;;;;;;;;;;;;;;;;1.125;;;;;;;;;;;;
2020-03-09;2020;3;4.1386;3.9874;3.9123;4.0806;4.753884;4.766;1.88015346701155;4.9375;4.7379;0.672377202540385;5.4126;35.33;31.05;23851.02;7950.68;1.125;86067.0;3.57053122038826;13713.850461;4705.004143;7895.834016;7546.096981;6529.156968;9269.101461;5963.279793;11322.557758;15437.426562;5900.567847
2020-03-10;2020;3;4.0732;3.9175;3.84;4.0029;4.670598;;;4.8519;4.6693;0.795273457715695;5.2964;36.66;34.47;25018.16;8344.25;1.125;92214.0;4.00598807088383;13749.716277;4705.731097;7896.512919;7559.163808;6539.703431;9285.997221;5971.501881;11327.592284;15495.464286;5908.932226
2020-03-11;2020;3;4.2448;4.1038;4.0685;4.3472;4.709678;;;4.9307;4.6738;0.767848499012921;5.273;34.45;33.13;23553.22;7952.05;1.125;85171.0;4.27900945738228;13580.373346;4706.485251;7756.607931;7236.983972;6489.593325;8635.725279;5874.663319;11318.647365;15210.779448;5813.373881
2020-03-12;2020;3;4.182;4.2825;4.5426;5.2238;4.86532;;;5.0033;4.8833;1.16073089541048;5.4126;31.05;31.56;21200.62;7201.8;1.125;72583.0;5.33412893873994;13278.18349;4707.224549;7595.528476;6905.351016;6339.27535;8076.285567;5756.747339;11299.551071;14705.016365;5696.808872
2020-03-13;2020;3;4.0057;3.9499;4.0361;4.4936;4.758003;;;5.0279;4.7362;1.40216434747859;5.2439;33.0;31.72;23185.62;7874.88;1.125;82678.0;6.21062439006294;13531.871563;4707.993161;7667.452904;7278.263509;6427.680954;8795.108011;5875.679985;11323.505496;15123.909454;5816.408012
2020-03-14;2020;3;;;;;;;;;;;;;;;;1.125;;;;;;;;;;;;
2020-03-15;2020;3;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-03-16;2020;3;3.8186;3.6467;3.6384;4.0563;4.975507;;;5.2832;4.9471;1.64197598609719;5.5106;27.98;28.96;20188.52;6904.59;0.125;71168.0;6.82424509248209;13585.945432;4708.746757;7636.201889;7222.171906;6453.025602;8643.970996;5870.621975;11340.991647;15204.299007;5811.953451
2020-03-17;2020;3;3.7395;3.5747;3.511;3.7573;5.030339;;;5.2352;5.0496;1.66475961336369;5.5414;27.97;26.96;21237.38;7334.78;0.125;74617.0;6.99260658119005;13697.456872;4709.512245;7655.664989;7267.882656;6480.659861;8713.422961;5896.995502;11349.840592;15389.63597;5838.395304
2020-03-18;2020;3;4.0561;3.7439;3.7226;4.4033;5.142155;5.152;2.42265390711066;5.4263;5.1107;1.64269103830929;5.5374;22.79;20.48;19898.92;6989.84;0.125;66895.0;7.24740317996809;13357.559849;4710.259585;7561.011079;6985.643177;6329.224582;8263.173865;5785.837958;11337.261086;14814.36757;5727.232029
2020-03-19;2020;3;3.9165;3.6149;3.6295;4.3857;5.140813;;;5.3369;5.1444;1.63247019983317;5.5045;23.98;25.09;20087.19;7150.58;0.125;68332.0;7.28357283884853;13354.292168;4711.022168;7548.775916;7000.827768;6309.472731;8318.536585;5788.815768;11341.588279;14805.64013;5730.540289
2020-03-20;2020;3;3.9361;3.7055;3.6965;4.3012;5.022672;5.032;2.52456139951575;5.2622;5.0248;1.77487813605527;5.3715;25.55;19.48;19173.98;6879.52;0.125;67069.0;7.26783206299463;13328.143323;4711.696906;7516.730151;6964.912403;6291.200962;8260.127214;5776.886935;11342.607477;14759.955702;5719.100285
2020-03-21;2020;3;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-03-22;2020;3;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-03-23;2020;3;3.921;3.5706;3.4738;4.1023;5.102292;;;5.1352;5.0805;1.77695526332317;5.4676;21.85;23.33;18591.93;6860.67;0.125;63570.0;7.23496092984359;13252.105785;4712.369797;7513.665003;6816.432288;6231.855536;8000.579445;5733.876806;11352.133284;14622.394839;5675.33751
2020-03-24;2020;3;4.2481;3.7509;3.4644;3.8206;5.078488;;;5.2907;5.0713;1.78597371844972;5.4755;24.5;21.03;20704.91;7417.86;0.125;69729.0;7.70372087949699;13362.486682;4713.060129;7603.236592;6922.354161;6277.542476;8181.993444;5774.845312;11355.556036;14809.688227;5715.085283
2020-03-25;2020;3;4.033;3.6083;3.3321;3.542;5.040153;4.9975;2.53511036861733;5.2355;5.0706;1.78828527708375;5.4945;25.62;20.75;21200.55;7384.3;0.125;74956.0;7.97950711450838;13556.897854;4713.723876;7512.383182;7062.180632;6329.79753;8430.467767;5831.003178;11364.536899;15137.441496;5774.346968
2020-03-26;2020;3;4.0118;3.6384;3.3985;3.5951;5.007966;5.002;2.47381638008363;5.2112;5.001;1.84213283416661;5.5141;23.55;16.6;22552.17;7797.54;0.125;77710.0;7.97252706199862;13643.943412;4714.390084;7515.622104;7148.058258;6358.270572;8587.115025;5862.406057;11364.297698;15287.251531;5806.276992
2020-03-27;2020;3;3.9386;3.6086;3.4067;3.622;5.094792;5.104625;2.45559412188075;5.3055;5.1109;1.87413454183319;5.6532;22.39;15.48;21636.78;7502.38;0.125;73429.0;8.02214423268917;13658.500302;4715.075269;7534.021328;7145.845955;6372.982598;8565.840351;5864.673171;11365.506028;15311.407511;5808.175961
2020-03-28;2020;3;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-03-29;2020;3;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-03-30;2020;3;3.9584;3.611;3.3669;3.488;5.159796;5.182;2.32436319029353;5.3921;5.1594;1.87507551934323;5.6851;19.19;14.1;22327.48;7774.15;0.125;74640.0;8.03124946136736;13705.9485;4715.750599;7606.177901;7166.867139;6398.169202;8583.852021;5877.807436;11369.735752;15389.934683;5819.947479
2020-03-31;2020;3;3.9014;3.5083;3.2242;3.3265;5.19506;5.200039;2.32609248165907;5.4035;5.1987;1.86737718382939;5.7264;14.85;20.51;21917.16;7700.1;0.125;73020.0;7.98150162238738;13726.242001;4716.390507;7628.966616;7156.882578;6418.247525;8539.534473;5879.237955;11375.298345;15420.822847;5820.895725
2020-04-01;2020;4;3.9494;3.5363;3.2441;3.3743;5.260721;5.265;2.29300501520312;5.4743;5.2404;1.85764389442068;5.7304;14.97;20.28;20943.51;7360.58;0.125;70967.0;7.98255948563423;13685.934886;4717.058495;7632.194515;7114.101207;6415.21249;8449.053942;5864.597699;11376.143912;15350.92404;5805.903764
2020-04-02;2020;4;3.9965;3.5507;3.2196;3.3002;5.273681;5.2945;2.28727642047977;5.3025;5.2651;1.85840318044286;5.7195;20.24;25.18;21413.44;7487.31;0.125;72253.0;7.98726216731963;13698.610264;4717.637333;7630.098563;7096.849036;6433.712857;8390.551497;5862.592089;11379.796114;15369.883925;5803.906513
2020-04-03;2020;4;3.9483;3.4922;3.1626;3.2809;5.31615;5.374;2.27549751262489;5.5359;5.2997;1.83229818105584;5.7226;24.33;28.36;21052.53;7373.08;0.125;69538.0;7.97293974908795;13654.823431;4718.26226;7603.993195;7033.455467;6432.777405;8252.501635;5842.252196;11383.191305;15293.356699;5783.761871
2020-04-04;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-05;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-06;2020;4;4.0046;3.5769;3.2679;3.3801;5.270141;5.2615;2.3942550678309;5.5139;5.2471;1.86741740751141;5.6711;22.58;26.21;22679.99;7913.24;0.125;74073.0;8.14488200786638;13677.102631;4718.807443;7608.478119;7061.157322;6429.150198;8317.33165;5851.795433;11379.210886;15333.846623;5793.390357
2020-04-07;2020;4;3.993;3.5485;3.2185;3.3005;5.224622;;;5.4375;5.2217;1.85317804882849;5.6849;22.1;23.54;22653.86;7887.26;0.125;76358.0;7.73946007414259;13708.731346;4719.295506;7620.609145;7083.573082;6443.914529;8350.035853;5861.510728;11384.163559;15384.023314;5803.020094
2020-04-08;2020;4;3.9298;3.5142;3.2064;3.2879;5.190663;5.188;2.45784407863613;5.3614;5.2123;1.80733450607099;5.6637;25.22;24.97;23433.57;8090.9;0.125;78625.0;7.59497696461748;13743.320247;4719.950092;7673.794035;7111.100886;6457.636573;8395.119896;5873.767234;11386.306698;15441.150995;5814.3057
2020-04-09;2020;4;3.9316;3.5176;3.1931;3.2152;5.092885;5.079;2.54308779026018;5.3014;5.0779;1.93174539199984;5.5507;20.23;22.9;23719.37;8153.58;0.125;77682.0;7.41644694623853;13791.9239;4720.459929;7702.793684;7155.877829;6475.439117;8473.496469;5891.146351;11390.094891;15520.890627;5831.365485
2020-04-10;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-11;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-12;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-13;2020;4;3.9252;3.4977;3.1534;3.142;5.185103;5.186;2.55429748006622;5.3958;5.1824;1.74852740457086;5.6519;20.23;22.36;23390.77;8192.42;0.125;78836.0;6.50865983768309;13817.466635;4721.108537;7718.55161;7165.333351;6485.893156;8482.575043;5897.294696;11394.341066;15561.242534;5837.275596
2020-04-14;2020;4;3.8137;3.4251;3.1117;3.1063;5.186715;;;5.4072;5.1858;1.57420741785011;5.6899;21.74;20.15;23949.76;8515.74;0.125;79918.0;5.84052421079428;13856.009991;4721.745913;7743.188588;7213.229933;6502.292489;8569.362691;5914.02664;11398.153275;15623.920416;5853.774884
2020-04-15;2020;4;3.6764;3.3546;3.1019;3.1326;5.253325;;;5.4697;5.2579;1.31600381304945;5.7369;19.8;19.96;23504.35;8393.18;0.125;78831.0;4.76942408326572;13882.364675;4722.394786;7748.682355;7268.046246;6507.068515;8684.306315;5930.305072;11399.561524;15667.603105;5870.247856
2020-04-16;2020;4;3.6523;3.3538;3.1187;3.1468;5.248786;;;5.4809;5.2377;1.25918240863375;5.6787;18.69;19.82;23537.68;8532.36;0.125;77812.0;4.68181073584198;13920.238571;4723.07206;7801.193603;7329.05964;6513.871534;8811.318901;5950.36689;11400.393026;15731.200177;5889.503449
2020-04-17;2020;4;3.6435;3.3387;3.0978;3.1224;5.255669;5.28175;2.5539782062994;5.4619;5.2573;1.23814047797584;5.7226;19.75;18.31;24242.49;8650.14;0.125;78990.0;3.93055929516247;13931.990451;4723.748783;7862.753331;7377.309582;6520.343322;8910.526133;5964.353981;11402.657023;15749.551733;5902.35632
2020-04-18;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-19;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-20;2020;4;3.5712;3.2132;2.9142;2.8777;5.300321;5.323;2.54431253650096;5.5255;5.2837;1.23530814608335;5.746;17.36;-36.98;23650.44;8560.73;0.125;78973.0;3.92203903026494;13981.766348;4724.421284;7863.86669;7412.559207;6541.162255;8964.796679;5979.099784;11414.211173;15825.927407;5917.369088
2020-04-21;2020;4;;;;;;;;;;;;9.12;8.91;23018.88;8263.23;0.125;;;;;;;;;;;;
2020-04-22;2020;4;3.457;3.0765;2.7534;2.6947;5.392169;;;5.6269;5.3847;1.15396944784546;5.8327;13.77;13.64;23475.82;8495.38;0.125;80687.0;3.88895657040342;14015.630155;4725.064293;7872.677449;7428.619413;6550.623734;8989.550127;5987.643202;11424.828123;15875.988809;5925.879927
2020-04-23;2020;4;3.5182;3.1319;2.8168;2.8093;5.47173;;;5.7256;5.4467;1.15542674536479;5.8901;15.06;15.06;23515.26;8494.75;0.125;79673.0;3.65627021720537;13927.946948;4725.734328;7838.919302;7339.654928;6527.518108;8819.271107;5955.888795;11422.132248;15729.284002;5894.269773
2020-04-24;2020;4;3.8564;3.4604;3.1717;3.3027;5.664895;5.678666;2.78906672153806;5.8713;5.651;1.35931321876488;6.1031;15.87;15.99;23775.27;8634.52;0.125;75331.0;3.42554617354558;13631.864104;4726.403145;7720.333677;7054.00868;6429.561846;8299.435213;5851.060166;11403.351931;15240.56762;5790.081139
2020-04-25;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-26;2020;4;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-04-27;2020;4;3.6477;3.3854;3.2347;3.4901;5.652051;;;5.9142;5.6358;1.36541759623307;6.1041;15.17;12.17;24133.78;8730.16;0.125;78239.0;3.1523878730563;13628.945585;4727.080107;7640.11376;7061.382271;6400.666342;8348.410021;5850.842065;11399.983742;15237.943162;5791.698287
2020-04-28;2020;4;3.2968;3.0529;2.8952;3.0647;5.553046;5.594196;2.85432298992712;5.7225;5.5683;1.35368111633781;6.0349;15.6;12.4;24101.55;8607.73;0.125;81312.0;3.16599796293488;13843.522916;4727.742316;7704.389165;7232.832885;6442.336399;8679.802937;5918.984055;11420.241826;15587.546338;5859.717993
2020-04-29;2020;4;3.1837;2.9893;2.8791;3.079;5.417194;5.37;3.08760713198326;5.571;5.4291;1.45075810512779;5.8922;17.86;15.04;24633.86;8914.71;0.125;83171.0;2.8901438397712;13881.092165;4728.391383;7709.41654;7270.434327;6447.470573;8757.013073;5932.720991;11421.642086;15650.235419;5873.612127
2020-04-30;2020;4;3.2482;2.9892;2.8181;2.9783;5.403731;;;5.6493;5.427;1.44435011094507;5.9333;18.11;19.23;24345.72;8889.55;0.125;80506.0;2.99711511970307;13883.983861;4729.047583;7734.721597;7250.940209;6449.579515;8711.586214;5929.659685;11425.945477;15652.170155;5869.90981
2020-05-01;2020;5;;;;;;;;;;;;18.49;19.72;23723.69;8604.95;0.125;;;;;;;;;;;;
2020-05-02;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-03;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-04;2020;5;3.2586;2.9745;2.7928;2.9819;5.575729;;;5.7405;5.5816;1.54676467411431;6.0912;20.4;20.47;23749.76;8710.71;0.125;78876.0;2.99094133159149;13863.220871;4729.716301;7738.289296;7244.106534;6453.440023;8692.13019;5925.813235;11427.65853;15615.81118;5865.905249
2020-05-05;2020;5;3.2311;2.9393;2.74;2.8868;5.614;5.571;3.09932760247254;5.7767;5.5354;1.56331266299805;6.0031;25.46;24.56;23883.09;8809.12;0.125;79471.0;2.89897141608083;13895.268041;4730.404073;7763.093258;7253.364653;6458.843496;8706.457034;5932.988459;11432.476828;15666.809754;5872.657043
2020-05-06;2020;5;3.2285;2.9562;2.7712;2.9144;5.682925;5.719;2.84512832649301;5.9054;5.6676;1.62899442693328;6.1255;24.2;23.88;23664.64;8854.39;0.125;79064.0;2.89270082024457;13915.316312;4731.081047;7765.604354;7249.805271;6460.767243;8696.421665;5935.247286;11432.635953;15700.683403;5874.903005
2020-05-07;2020;5;3.1244;2.7995;2.5665;2.6883;5.837289;5.85;2.39280984185523;6.0535;5.8365;1.72363306213143;6.3128;24.23;23.68;23875.89;8979.66;0.125;78119.0;2.75270615555084;13911.053108;4731.760248;7758.544357;7195.93229;6462.433934;8575.590887;5922.985192;11443.869659;15685.707275;5862.561342
2020-05-08;2020;5;3.0076;2.7152;2.5059;2.6248;5.770894;;;5.9629;5.7653;1.73404997273647;6.2588;;24.73;24331.32;9121.32;0.125;80263.0;2.47330273515633;13948.931183;4732.286702;7763.916586;7226.980208;6480.119096;8624.130393;5935.222556;11448.058148;15747.024179;5874.916162
2020-05-09;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-10;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-11;2020;5;2.9248;2.667;2.4943;2.6499;5.809137;;;6.0344;5.7954;1.72081015096078;6.27;25.53;24.02;24221.99;9192.34;0.125;79065.0;2.42760111331591;13941.823913;4732.829059;7745.014487;7215.926339;6487.961482;8590.851263;5931.689706;11449.326967;15734.101484;5871.743878
2020-05-12;2020;5;2.9156;2.7129;2.6046;2.8423;5.817248;5.77;2.34116654421266;6.0767;5.7723;1.72577713287868;6.2716;26.67;25.76;23764.78;9002.55;0.125;77872.0;2.36802318550688;13872.799193;4733.376503;7705.263232;7155.892631;6470.3065;8478.280536;5908.699385;11444.654187;15620.32262;5849.207171
2020-05-13;2020;5;2.8574;2.6863;2.6199;2.924;5.907894;;;6.1412;5.9022;1.61056059657103;6.3962;27.89;25.37;23247.97;8863.17;0.125;77772.0;2.3532395724156;13835.135445;4733.914923;7656.065127;7123.463515;6461.958933;8416.126166;5895.731252;11444.267146;15556.746559;5837.103646
2020-05-14;2020;5;2.8193;2.6724;2.6276;2.9413;5.902347;;;6.1198;5.9372;1.58192749513814;6.4128;29.87;27.4;23625.34;8943.72;0.125;79011.0;2.35665763836573;13858.767289;4734.459242;7656.193745;7164.582067;6472.366359;8495.135046;5908.193243;11445.979338;15595.623255;5849.806704
2020-05-15;2020;5;2.8261;2.6386;2.5495;2.8157;5.828884;5.7875;2.32272980015947;6.0627;5.8229;1.67681747930202;6.3004;30.95;29.44;23685.42;9014.56;0.125;77557.0;2.36899332531822;13886.683103;4735.003979;7661.147814;7187.844144;6487.471811;8529.403272;5917.394921;11450.447553;15639.86036;5859.07591
2020-05-16;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-17;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-18;2020;5;2.8595;2.6523;2.5358;2.7575;5.739603;;;5.9344;5.7375;1.72156952834588;6.2573;33.3;31.83;24597.37;9234.83;0.125;81194.0;2.56302745696409;13922.849086;4735.544998;7674.901998;7233.982499;6505.30995;8611.40268;5932.877923;11452.865463;15699.496577;5874.549664
2020-05-19;2020;5;2.8145;2.6267;2.5268;2.7547;5.729332;;;5.9507;5.7216;1.71922989910594;6.2577;33.06;32.3;24206.86;9185.1;0.125;80742.0;2.54721261081804;13938.724112;4736.088974;7703.873621;7251.462508;6513.077731;8641.313307;5939.729871;11454.545099;15725.247306;5880.876105
2020-05-20;2020;5;2.8096;2.6266;2.5332;2.7722;5.70441;;;5.9093;5.6968;1.72935019263782;6.2562;34.76;33.56;24575.9;9375.78;0.125;81319.0;2.53242701215145;13939.769822;4736.630267;7735.595113;7277.886301;6524.999408;8686.322521;5946.63359;11455.324161;15726.482427;5887.19268
2020-05-21;2020;5;2.7391;2.5641;2.4794;2.7264;5.599393;5.6425;2.42564391992823;5.7944;5.6019;1.78640943318197;6.1363;34.78;34.3;24474.12;9284.88;0.125;83027.0;2.56702823264762;13971.923672;4737.172708;7792.041641;7305.013797;6537.871146;8731.806274;5958.373151;11458.576022;15778.74245;5897.876745
2020-05-22;2020;5;2.6863;2.5381;2.4883;2.7858;5.57733;5.582;2.4271355914334;5.79;5.5808;1.75216190917825;6.0797;33.8;33.49;24465.16;9324.59;0.125;82173.0;2.54250024609666;13961.891686;4737.715939;7781.805544;7292.180511;6537.022016;8704.29062;5954.268095;11459.140375;15761.34811;5893.924276
2020-05-23;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-24;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-25;2020;5;2.6765;2.4921;2.3961;2.6224;5.476844;;;5.6665;5.4772;1.79159715635991;5.968;33.8;;;;0.125;85663.0;2.67061630390257;14045.367017;4738.251891;7900.67353;7383.127999;6571.113193;8867.1533;5988.194717;11464.788501;15898.949066;5925.808989
2020-05-26;2020;5;2.578;2.4404;2.3925;2.6611;5.367669;5.364625;2.59392038501492;5.5622;5.3707;1.63210568268579;5.8922;33.95;34.7;24995.11;9340.22;0.125;85469.0;2.30436914961275;14053.089846;4738.794334;7880.973372;7360.54703;6567.020669;8821.71227;5984.098267;11465.898558;15911.274097;5922.080928
2020-05-27;2020;5;2.5763;2.4402;2.3932;2.6606;5.30379;5.312;2.60551979575898;5.4831;5.2992;1.64963020261768;5.8132;32.73;32.8;25548.27;9412.36;0.125;87946.0;2.24828835019815;14062.354652;4739.335569;7911.23226;7364.806699;6573.806296;8823.400325;5987.203515;11467.098772;15926.150706;5924.557743
2020-05-28;2020;5;2.6181;2.4507;2.3721;2.6139;5.340853;5.312;2.59241025833541;5.5531;5.3405;1.65153790399608;5.9114;33.98;33.67;25400.64;9368.99;0.125;86949.0;2.14392134399673;14062.204482;4739.879456;7936.635893;7355.539542;6581.954206;8793.501732;5985.988061;11469.540945;15924.211405;5922.739609
2020-05-29;2020;5;2.5159;2.363;2.3016;2.5642;5.39758;5.40825;2.61865100217647;5.5337;5.4263;1.60488819383464;6.0286;34.15;35.57;25383.11;9489.87;0.125;87403.0;2.09828178061676;14080.914898;4740.419243;7938.415869;7361.036536;6586.336098;8800.68805;5989.980943;11473.409134;15953.258555;5926.770367
2020-05-30;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-05-31;2020;5;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-06-01;2020;6;2.4658;2.3303;2.2878;2.5707;5.3764;;;5.5958;5.3639;1.62457048843978;5.9668;36.74;35.49;25475.02;9552.05;0.125;88620.0;1.95120191125607;14084.604694;4740.962385;7940.733286;7356.141395;6585.093247;8791.244406;5989.716872;11475.054566;15958.377942;5926.448309
2020-06-02;2020;6;2.4216;2.2963;2.2597;2.5309;5.253624;5.521;2.63677021838215;5.4255;5.2601;1.53464120117976;5.874;37.72;36.88;25742.65;9608.38;0.125;91046.0;1.9214646647653;14128.129116;4741.509367;7974.116629;7409.32379;6598.791343;8893.619571;6008.041175;11477.503572;16030.675616;5944.374917
2020-06-03;2020;6;2.5585;2.3139;2.1905;2.4403;5.083711;5.093546;3.15721296809712;5.258;5.0516;1.73871199874547;5.681;37.98;37.33;26269.89;9682.91;0.125;93002.0;1.94712989637556;14151.905192;4742.047092;7992.235062;7455.816015;6606.449336;8988.057971;6021.934626;11480.759394;16068.834314;5958.128362
2020-06-04;2020;6;2.5077;2.2845;2.1833;2.4569;5.109638;;;5.3119;5.1041;1.65411388900785;5.7799;38.41;37.42;26281.82;9615.81;0.125;93829.0;1.92560037200797;14139.105904;4742.589729;8006.946135;7455.425899;6607.739789;8985.714767;6020.728293;11482.179112;16046.083811;5956.568495
2020-06-05;2020;6;2.5508;2.2875;2.1715;2.4808;4.994836;5.001;3.16703709580705;5.1807;4.9775;1.50929797535434;5.6241;41.0;39.49;27110.98;9814.08;0.125;94637.0;1.86931993377316;14119.883688;4743.130209;8025.164492;7471.639213;6616.517202;9011.6578;6022.325418;11483.019778;16012.815822;5957.787176
2020-06-06;2020;6;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-06-07;2020;6;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-06-08;2020;6;2.5716;2.2895;2.1733;2.5119;4.912321;;;5.0992;4.9331;1.50587439560187;5.5695;39.66;38.17;27572.44;9924.75;0.125;97645.0;1.89167358487886;14123.831809;4743.673705;8052.237099;7488.32764;6611.478;9054.471714;6027.32448;11483.5656;16019.148634;5962.274302
2020-06-09;2020;6;2.4918;2.2484;2.1653;2.5246;4.901882;;;5.0854;4.9057;1.47879807691926;5.568;40.45;38.98;27272.3;9953.75;0.125;96747.0;1.85825089965821;14123.475655;4744.217649;8056.703356;7476.965246;6601.292999;9040.908184;6025.18864;11485.143886;16017.444259;5959.997139
2020-06-10;2020;6;2.4743;2.2472;2.1687;2.5082;4.906026;4.9425;3.14457114644375;5.1317;4.8894;1.47975650878729;5.5519;41.18;39.54;26989.99;10020.35;0.125;94686.0;1.90505468625401;14151.879203;4744.760807;8087.096885;7493.547876;6608.735984;9069.198587;6033.512639;11486.263283;16064.958254;5967.798492
2020-06-11;2020;6;;;;;;;;;;;;37.76;36.43;25128.17;9492.73;0.125;;;;;;;;;;;;
2020-06-12;2020;6;2.4311;2.2228;2.1604;2.5103;5.054852;5.059;3.15363674159017;5.2674;5.0373;1.56345134499832;5.6685;38.54;36.24;25605.54;9588.81;0.125;92795.0;1.99980948311232;14150.515932;4745.30297;8097.842983;7485.643458;6608.766189;9051.617571;6032.126553;11487.607927;16061.704184;5966.144461
2020-06-13;2020;6;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-06-14;2020;6;;;;;;;;;;;;;;;;0.125;;;;;;;;;;;;
2020-06-15;2020;6;2.4059;2.1842;2.1144;2.4723;5.167276;5.19075;3.18056687763747;5.3741;5.1883;1.74012858477716;5.8477;39.44;37.07;25763.16;9726.02;0.125;92376.0;2.01139606447642;14149.427398;4745.840435;8114.026908;7473.119461;6607.904823;9024.802493;6029.89665;11490.314997;16057.968704;5963.508288
